Name,\\pi3\LR09144901L%P2O5
Data Type,Float 32
Number of Values,15790
Time,Value,Value Attributes
27-May-2023 05:35:00.91957,15.20
27-May-2023 05:25:00.91957,15.20
27-May-2023 05:15:00.91957,15.20
27-May-2023 05:05:00.91957,15.20
27-May-2023 04:55:00.91957,15.20
27-May-2023 04:45:00.91957,15.20
27-May-2023 04:35:00.91957,15.20
27-May-2023 04:25:00.91957,15.20
27-May-2023 04:15:00.91957,15.20
27-May-2023 04:05:00.91957,15.20
27-May-2023 03:55:00.91957,15.20
27-May-2023 03:45:00.91957,15.20
27-May-2023 03:35:00.91957,15.20
27-May-2023 03:33:26.42365,15.70
27-May-2023 03:23:26.42365,15.70
27-May-2023 03:13:26.42365,15.70
27-May-2023 03:03:26.42365,15.70
27-May-2023 02:53:26.42365,15.70
27-May-2023 02:43:26.42365,15.70
27-May-2023 02:33:26.42365,15.70
27-May-2023 02:23:26.42365,15.70
27-May-2023 02:13:26.42365,15.70
27-May-2023 02:03:26.42365,15.70
27-May-2023 01:53:26.42365,15.70
27-May-2023 01:43:26.42365,15.70
27-May-2023 01:33:26.42365,15.70
27-May-2023 01:26:00.44551,15.60
27-May-2023 01:16:00.44551,15.60
27-May-2023 01:06:00.44551,15.60
27-May-2023 00:56:00.44551,15.60
27-May-2023 00:46:00.44551,15.60
27-May-2023 00:36:00.44551,15.60
27-May-2023 00:26:00.44551,15.60
27-May-2023 00:16:00.44551,15.60
27-May-2023 00:06:00.44551,15.60
26-May-2023 23:56:00.44551,15.60
26-May-2023 23:46:00.44551,15.60
26-May-2023 23:36:00.44551,15.60
26-May-2023 23:26:00.44551,15.60
26-May-2023 23:16:00.44551,15.60
26-May-2023 23:06:00.44551,15.60
26-May-2023 22:56:00.44551,15.60
26-May-2023 22:46:00.44551,15.60
26-May-2023 22:36:00.44551,15.60
26-May-2023 22:26:00.44551,15.60
26-May-2023 22:16:00.44551,15.60
26-May-2023 22:06:00.44551,15.60
26-May-2023 21:56:00.44551,15.60
26-May-2023 21:46:00.44551,15.60
26-May-2023 21:45:16.00954,15.55
26-May-2023 21:35:16.00954,15.55
26-May-2023 21:25:16.00954,15.55
26-May-2023 21:15:16.00954,15.55
26-May-2023 21:05:16.00954,15.55
26-May-2023 20:55:16.00954,15.55
26-May-2023 20:45:16.00954,15.55
26-May-2023 20:35:16.00954,15.55
26-May-2023 20:25:16.00954,15.55
26-May-2023 20:15:16.00954,15.55
26-May-2023 20:05:16.00954,15.55
26-May-2023 19:56:05.62912,16.30
26-May-2023 19:46:05.62912,16.30
26-May-2023 19:36:05.62912,16.30
26-May-2023 19:26:05.62912,16.30
26-May-2023 19:16:05.62912,16.30
26-May-2023 19:06:05.62912,16.30
26-May-2023 18:56:05.62912,16.30
26-May-2023 18:46:05.62912,16.30
26-May-2023 18:36:05.62912,16.30
26-May-2023 18:26:05.62912,16.30
26-May-2023 18:16:05.62912,16.30
26-May-2023 18:06:05.62912,16.30
26-May-2023 18:02:18.35461,16.34
26-May-2023 17:52:18.35461,16.34
26-May-2023 17:42:18.35461,16.34
26-May-2023 17:32:18.35461,16.34
26-May-2023 17:22:18.35461,16.34
26-May-2023 17:12:18.35461,16.34
26-May-2023 17:02:18.35461,16.34
26-May-2023 16:52:18.35461,16.34
26-May-2023 16:42:18.35461,16.34
26-May-2023 16:32:18.35461,16.34
26-May-2023 16:22:18.35461,16.34
26-May-2023 16:12:18.35461,16.34
26-May-2023 16:02:44.82686,16.76
26-May-2023 15:52:44.82686,16.76
26-May-2023 15:42:44.82686,16.76
26-May-2023 15:32:44.82686,16.76
26-May-2023 15:22:44.82686,16.76
26-May-2023 15:12:44.82686,16.76
26-May-2023 15:02:44.82686,16.76
26-May-2023 14:52:44.82686,16.76
26-May-2023 14:42:44.82686,16.76
26-May-2023 14:32:44.82686,16.76
26-May-2023 14:22:44.82686,16.76
26-May-2023 14:12:44.82686,16.76
26-May-2023 14:02:44.82686,16.76
26-May-2023 13:52:44.82686,16.76
26-May-2023 13:42:44.82686,16.76
26-May-2023 13:32:44.82686,16.76
26-May-2023 13:27:05.35208,16.21
26-May-2023 13:17:05.35208,16.21
26-May-2023 13:07:05.35208,16.21
26-May-2023 12:57:05.35208,16.21
26-May-2023 12:47:05.35208,16.21
26-May-2023 12:37:05.35208,16.21
26-May-2023 12:27:05.35208,16.21
26-May-2023 12:17:05.35208,16.21
26-May-2023 12:07:05.35208,16.21
26-May-2023 11:57:05.35208,16.21
26-May-2023 11:47:05.35208,16.21
26-May-2023 11:37:05.35208,16.21
26-May-2023 11:27:05.35208,16.21
26-May-2023 11:17:05.35208,16.21
26-May-2023 11:07:05.35208,16.21
26-May-2023 10:57:05.35208,16.21
26-May-2023 10:47:05.35208,16.21
26-May-2023 10:37:05.35208,16.21
26-May-2023 10:27:05.35208,16.21
26-May-2023 10:17:05.35208,16.21
26-May-2023 10:07:05.35208,16.21
26-May-2023 09:57:05.35208,16.21
26-May-2023 09:47:05.35208,16.21
26-May-2023 09:37:05.35208,16.21
26-May-2023 09:27:05.35208,16.21
26-May-2023 09:23:19.7426,16.50
26-May-2023 09:13:19.7426,16.50
26-May-2023 09:03:19.7426,16.50
26-May-2023 08:53:19.7426,16.50
26-May-2023 08:43:19.7426,16.50
26-May-2023 08:33:19.7426,16.50
26-May-2023 08:23:19.7426,16.50
26-May-2023 08:13:19.7426,16.50
26-May-2023 08:03:19.7426,16.50
26-May-2023 07:53:19.7426,16.50
26-May-2023 07:43:19.7426,16.50
26-May-2023 07:33:19.7426,16.50
26-May-2023 07:23:19.7426,16.50
26-May-2023 07:13:19.7426,16.50
26-May-2023 07:03:19.7426,16.50
26-May-2023 06:53:19.7426,16.50
26-May-2023 06:43:19.7426,16.50
26-May-2023 06:33:19.7426,16.50
26-May-2023 06:23:19.7426,16.50
26-May-2023 06:13:19.7426,16.50
26-May-2023 06:03:19.7426,16.50
26-May-2023 05:53:19.7426,16.50
26-May-2023 05:43:19.7426,16.50
26-May-2023 05:33:19.7426,16.50
26-May-2023 05:23:19.7426,16.50
26-May-2023 05:13:19.7426,16.50
26-May-2023 05:03:19.7426,16.50
26-May-2023 04:53:19.7426,16.50
26-May-2023 04:43:19.7426,16.50
26-May-2023 04:33:19.7426,16.50
26-May-2023 04:23:19.7426,16.50
26-May-2023 04:15:12.97115,16.70
26-May-2023 04:05:12.97115,16.70
26-May-2023 03:55:12.97115,16.70
26-May-2023 03:45:12.97115,16.70
26-May-2023 03:35:12.97115,16.70
26-May-2023 03:25:12.97115,16.70
26-May-2023 03:15:12.97115,16.70
26-May-2023 03:05:12.97115,16.70
26-May-2023 02:55:12.97115,16.70
26-May-2023 02:45:12.97115,16.70
26-May-2023 02:35:12.97115,16.70
26-May-2023 02:25:12.97115,16.70
26-May-2023 02:15:12.97115,16.70
26-May-2023 02:05:12.97115,16.70
26-May-2023 01:55:12.97115,16.70
26-May-2023 01:45:12.97115,16.70
26-May-2023 01:35:12.97115,16.70
26-May-2023 01:31:58.81706,16.58
26-May-2023 01:21:58.81706,16.58
26-May-2023 01:11:58.81706,16.58
26-May-2023 01:01:58.81706,16.58
26-May-2023 00:51:58.81706,16.58
26-May-2023 00:41:58.81706,16.58
26-May-2023 00:31:58.81706,16.58
26-May-2023 00:21:58.81706,16.58
26-May-2023 00:11:58.81706,16.58
26-May-2023 00:07:59.58444,16.20
25-May-2023 23:57:59.58444,16.20
25-May-2023 23:47:59.58444,16.20
25-May-2023 23:37:59.58444,16.20
25-May-2023 23:27:59.58444,16.20
25-May-2023 23:17:59.58444,16.20
25-May-2023 23:07:59.58444,16.20
25-May-2023 22:57:59.58444,16.20
25-May-2023 22:47:59.58444,16.20
25-May-2023 22:37:59.58444,16.20
25-May-2023 22:27:59.58444,16.20
25-May-2023 22:17:59.58444,16.20
25-May-2023 22:07:59.58444,16.20
25-May-2023 22:04:22.32524,16.38
25-May-2023 21:54:22.32524,16.38
25-May-2023 21:44:22.32524,16.38
25-May-2023 21:34:22.32524,16.38
25-May-2023 21:24:22.32524,16.38
25-May-2023 21:14:22.32524,16.38
25-May-2023 21:04:22.32524,16.38
25-May-2023 20:54:22.32524,16.38
25-May-2023 20:44:22.32524,16.38
25-May-2023 20:34:22.32524,16.38
25-May-2023 20:24:22.32524,16.38
25-May-2023 20:14:22.32524,16.38
25-May-2023 20:08:42.73682,16.45
25-May-2023 19:58:42.73682,16.45
25-May-2023 19:48:42.73682,16.45
25-May-2023 19:38:42.73682,16.45
25-May-2023 19:28:42.73682,16.45
25-May-2023 19:18:42.73682,16.45
25-May-2023 19:08:42.73682,16.45
25-May-2023 18:58:42.73682,16.45
25-May-2023 18:48:42.73682,16.45
25-May-2023 18:38:42.73682,16.45
25-May-2023 18:28:42.73682,16.45
25-May-2023 18:18:42.73682,16.45
25-May-2023 18:08:42.73682,16.45
25-May-2023 17:58:42.73682,16.45
25-May-2023 17:56:46.52304,16.40
25-May-2023 17:46:46.52304,16.40
25-May-2023 17:36:46.52304,16.40
25-May-2023 17:26:46.52304,16.40
25-May-2023 17:16:46.52304,16.40
25-May-2023 17:06:46.52304,16.40
25-May-2023 16:56:46.52304,16.40
25-May-2023 16:46:46.52304,16.40
25-May-2023 16:36:46.52304,16.40
25-May-2023 16:26:46.52304,16.40
25-May-2023 16:16:46.52304,16.40
25-May-2023 16:06:46.52304,16.40
25-May-2023 15:58:28.03384,16.60
25-May-2023 15:48:28.03384,16.60
25-May-2023 15:38:28.03384,16.60
25-May-2023 15:28:28.03384,16.60
25-May-2023 15:18:28.03384,16.60
25-May-2023 15:08:28.03384,16.60
25-May-2023 14:58:28.03384,16.60
25-May-2023 14:48:28.03384,16.60
25-May-2023 14:38:28.03384,16.60
25-May-2023 14:28:28.03384,16.60
25-May-2023 14:18:28.03384,16.60
25-May-2023 14:08:28.03384,16.60
25-May-2023 13:58:28.03384,16.60
25-May-2023 13:48:28.03384,16.60
25-May-2023 13:38:28.03384,16.60
25-May-2023 13:28:28.03384,16.60
25-May-2023 13:18:28.03384,16.60
25-May-2023 13:08:28.03384,16.60
25-May-2023 12:58:28.03384,16.60
25-May-2023 12:48:28.03384,16.60
25-May-2023 12:38:28.03384,16.60
25-May-2023 12:28:28.03384,16.60
25-May-2023 12:18:28.03384,16.60
25-May-2023 12:08:28.03384,16.60
25-May-2023 11:58:28.03384,16.60
25-May-2023 11:48:28.03384,16.60
25-May-2023 11:38:30.14468,16.50
25-May-2023 11:28:30.14468,16.50
25-May-2023 11:18:30.14468,16.50
25-May-2023 11:08:30.14468,16.50
25-May-2023 10:58:30.14468,16.50
25-May-2023 10:48:30.14468,16.50
25-May-2023 10:38:30.14468,16.50
25-May-2023 10:28:30.14468,16.50
25-May-2023 10:18:30.14468,16.50
25-May-2023 10:08:30.14468,16.50
25-May-2023 09:58:30.14468,16.50
25-May-2023 09:48:30.14468,16.50
25-May-2023 09:38:30.14468,16.50
25-May-2023 09:28:30.14468,16.50
25-May-2023 09:18:30.14468,16.50
25-May-2023 09:08:30.14468,16.50
25-May-2023 08:58:30.14468,16.50
25-May-2023 08:48:30.14468,16.50
25-May-2023 08:38:30.14468,16.50
25-May-2023 08:28:30.14468,16.50
25-May-2023 08:24:19.07312,16.37
25-May-2023 08:14:19.07312,16.37
25-May-2023 08:04:19.07312,16.37
25-May-2023 07:54:19.07312,16.37
25-May-2023 07:44:19.07312,16.37
25-May-2023 07:34:19.07312,16.37
25-May-2023 07:24:19.07312,16.37
25-May-2023 07:14:19.07312,16.37
25-May-2023 07:04:19.07312,16.37
25-May-2023 06:54:19.07312,16.37
25-May-2023 06:44:19.07312,16.37
25-May-2023 06:34:19.07312,16.37
25-May-2023 06:24:19.07312,16.37
25-May-2023 06:21:20.416,16.40
25-May-2023 06:11:20.416,16.40
25-May-2023 06:01:20.416,16.40
25-May-2023 05:51:20.416,16.40
25-May-2023 05:41:20.416,16.40
25-May-2023 05:31:20.416,16.40
25-May-2023 05:21:20.416,16.40
25-May-2023 05:11:20.416,16.40
25-May-2023 05:01:20.416,16.40
25-May-2023 04:51:20.416,16.40
25-May-2023 04:41:20.416,16.40
25-May-2023 04:31:20.416,16.40
25-May-2023 04:21:20.416,16.40
25-May-2023 04:11:20.416,16.40
25-May-2023 04:01:20.416,16.40
25-May-2023 03:56:19.52882,16.49
25-May-2023 03:46:19.52882,16.49
25-May-2023 03:36:19.52882,16.49
25-May-2023 03:26:19.52882,16.49
25-May-2023 03:16:19.52882,16.49
25-May-2023 03:06:19.52882,16.49
25-May-2023 02:56:19.52882,16.49
25-May-2023 02:46:19.52882,16.49
25-May-2023 02:36:19.52882,16.49
25-May-2023 02:26:19.52882,16.49
25-May-2023 02:16:19.52882,16.49
25-May-2023 02:06:19.52882,16.49
25-May-2023 01:56:19.52882,16.49
25-May-2023 01:46:19.52882,16.49
25-May-2023 01:36:19.52882,16.49
25-May-2023 01:33:23.44725,16.53
25-May-2023 01:23:23.44725,16.53
25-May-2023 01:13:23.44725,16.53
25-May-2023 01:03:23.44725,16.53
25-May-2023 00:53:23.44725,16.53
25-May-2023 00:43:23.44725,16.53
25-May-2023 00:33:23.44725,16.53
25-May-2023 00:23:23.44725,16.53
25-May-2023 00:13:23.44725,16.53
25-May-2023 00:03:23.44725,16.53
24-May-2023 23:53:23.44725,16.53
24-May-2023 23:43:23.44725,16.53
24-May-2023 23:37:49.81985,16.70
24-May-2023 23:27:49.81985,16.70
24-May-2023 23:17:49.81985,16.70
24-May-2023 23:07:49.81985,16.70
24-May-2023 22:57:49.81985,16.70
24-May-2023 22:47:49.81985,16.70
24-May-2023 22:37:49.81985,16.70
24-May-2023 22:27:49.81985,16.70
24-May-2023 22:17:49.81985,16.70
24-May-2023 22:07:49.81985,16.70
24-May-2023 21:57:49.81985,16.70
24-May-2023 21:57:02.51147,16.65
24-May-2023 21:47:02.51147,16.65
24-May-2023 21:37:02.51147,16.65
24-May-2023 21:27:02.51147,16.65
24-May-2023 21:17:02.51147,16.65
24-May-2023 21:07:02.51147,16.65
24-May-2023 20:57:02.51147,16.65
24-May-2023 20:47:02.51147,16.65
24-May-2023 20:37:02.51147,16.65
24-May-2023 20:27:02.51147,16.65
24-May-2023 20:17:02.51147,16.65
24-May-2023 20:07:02.51147,16.65
24-May-2023 20:07:01.85567,15.90
24-May-2023 19:57:01.85567,15.90
24-May-2023 19:47:01.85567,15.90
24-May-2023 19:37:01.85567,15.90
24-May-2023 19:27:01.85567,15.90
24-May-2023 19:17:01.85567,15.90
24-May-2023 19:07:01.85567,15.90
24-May-2023 18:57:01.85567,15.90
24-May-2023 18:47:01.85567,15.90
24-May-2023 18:37:01.85567,15.90
24-May-2023 18:27:01.85567,15.90
24-May-2023 18:17:01.85567,15.90
24-May-2023 18:07:01.85567,15.90
24-May-2023 17:57:01.85567,15.90
24-May-2023 17:51:04.86757,16.00
24-May-2023 17:41:04.86757,16.00
24-May-2023 17:31:04.86757,16.00
24-May-2023 17:21:04.86757,16.00
24-May-2023 17:11:04.86757,16.00
24-May-2023 17:01:04.86757,16.00
24-May-2023 16:51:04.86757,16.00
24-May-2023 16:41:04.86757,16.00
24-May-2023 16:31:04.86757,16.00
24-May-2023 16:21:04.86757,16.00
24-May-2023 16:11:04.86757,16.00
24-May-2023 16:01:04.86757,16.00
24-May-2023 16:00:30.73502,16.50
24-May-2023 15:50:30.73502,16.50
24-May-2023 15:40:30.73502,16.50
24-May-2023 15:30:30.73502,16.50
24-May-2023 15:20:30.73502,16.50
24-May-2023 15:10:30.73502,16.50
24-May-2023 15:00:30.73502,16.50
24-May-2023 14:50:30.73502,16.50
24-May-2023 14:40:30.73502,16.50
24-May-2023 14:30:30.73502,16.50
24-May-2023 14:20:30.73502,16.50
24-May-2023 14:10:30.73502,16.50
24-May-2023 14:00:30.73502,16.50
24-May-2023 13:50:30.73502,16.50
24-May-2023 13:40:30.73502,16.50
24-May-2023 13:30:30.73502,16.50
24-May-2023 13:20:30.73502,16.50
24-May-2023 13:10:30.73502,16.50
24-May-2023 13:00:30.73502,16.50
24-May-2023 12:50:30.73502,16.50
24-May-2023 12:40:30.73502,16.50
24-May-2023 12:30:30.73502,16.50
24-May-2023 12:20:30.73502,16.50
24-May-2023 12:10:30.73502,16.50
24-May-2023 12:00:30.73502,16.50
24-May-2023 11:50:30.73502,16.50
24-May-2023 11:46:00.06364,15.90
24-May-2023 11:36:00.06364,15.90
24-May-2023 11:26:00.06364,15.90
24-May-2023 11:16:00.06364,15.90
24-May-2023 11:06:00.06364,15.90
24-May-2023 10:56:00.06364,15.90
24-May-2023 10:46:00.06364,15.90
24-May-2023 10:36:00.06364,15.90
24-May-2023 10:26:00.06364,15.90
24-May-2023 10:16:00.06364,15.90
24-May-2023 10:06:00.06364,15.90
24-May-2023 09:58:54.21481,16.00
24-May-2023 09:48:54.21481,16.00
24-May-2023 09:38:54.21481,16.00
24-May-2023 09:28:54.21481,16.00
24-May-2023 09:18:54.21481,16.00
24-May-2023 09:08:54.21481,16.00
24-May-2023 08:58:54.21481,16.00
24-May-2023 08:48:54.21481,16.00
24-May-2023 08:38:54.21481,16.00
24-May-2023 08:33:01.82678,16.45
24-May-2023 08:23:01.82678,16.45
24-May-2023 08:13:01.82678,16.45
24-May-2023 08:03:01.82678,16.45
24-May-2023 07:53:01.82678,16.45
24-May-2023 07:43:01.82678,16.45
24-May-2023 07:33:01.82678,16.45
24-May-2023 07:23:01.82678,16.45
24-May-2023 07:13:01.82678,16.45
24-May-2023 07:03:01.82678,16.45
24-May-2023 06:53:01.82678,16.45
24-May-2023 06:43:01.82678,16.45
24-May-2023 06:33:01.82678,16.45
24-May-2023 06:31:09.27875,16.40
24-May-2023 06:21:09.27875,16.40
24-May-2023 06:11:09.27875,16.40
24-May-2023 06:01:09.27875,16.40
24-May-2023 05:51:09.27875,16.40
24-May-2023 05:41:09.27875,16.40
24-May-2023 05:31:09.27875,16.40
24-May-2023 05:21:09.27875,16.40
24-May-2023 05:11:09.27875,16.40
24-May-2023 05:01:09.27875,16.40
24-May-2023 04:51:09.27875,16.40
24-May-2023 04:41:09.27875,16.40
24-May-2023 04:31:09.27875,16.40
24-May-2023 04:21:09.27875,16.40
24-May-2023 04:11:09.27875,16.40
24-May-2023 04:01:09.27875,16.40
24-May-2023 03:51:09.27875,16.40
24-May-2023 03:41:09.27875,16.40
24-May-2023 03:31:09.27875,16.40
24-May-2023 03:22:13.80597,16.20
24-May-2023 03:12:13.80597,16.20
24-May-2023 03:02:13.80597,16.20
24-May-2023 02:52:13.80597,16.20
24-May-2023 02:42:13.80597,16.20
24-May-2023 02:32:13.80597,16.20
24-May-2023 02:22:13.80597,16.20
24-May-2023 02:12:13.80597,16.20
24-May-2023 02:02:13.80597,16.20
24-May-2023 01:52:13.80597,16.20
24-May-2023 01:42:13.80597,16.20
24-May-2023 01:36:02.20815,16.30
24-May-2023 01:26:02.20815,16.30
24-May-2023 01:16:02.20815,16.30
24-May-2023 01:06:02.20815,16.30
24-May-2023 00:56:02.20815,16.30
24-May-2023 00:46:02.20815,16.30
24-May-2023 00:36:02.20815,16.30
24-May-2023 00:30:34.85965,16.80
24-May-2023 00:20:34.85965,16.80
24-May-2023 00:10:34.85965,16.80
24-May-2023 00:00:34.85965,16.80
23-May-2023 23:50:34.85965,16.80
23-May-2023 23:40:34.85965,16.80
23-May-2023 23:30:34.85965,16.80
23-May-2023 23:20:34.85965,16.80
23-May-2023 23:10:34.85965,16.80
23-May-2023 23:00:34.85965,16.80
23-May-2023 22:50:34.85965,16.80
23-May-2023 22:40:34.85965,16.80
23-May-2023 22:30:34.85965,16.80
23-May-2023 22:20:34.85965,16.80
23-May-2023 22:10:34.85965,16.80
23-May-2023 22:00:34.85965,16.80
23-May-2023 21:50:34.85965,16.80
23-May-2023 21:40:34.85965,16.80
23-May-2023 21:30:51.9258,16.65
23-May-2023 21:20:51.9258,16.65
23-May-2023 21:10:51.9258,16.65
23-May-2023 21:00:51.9258,16.65
23-May-2023 20:50:51.9258,16.65
23-May-2023 20:40:51.9258,16.65
23-May-2023 20:30:51.9258,16.65
23-May-2023 20:20:51.9258,16.65
23-May-2023 20:10:51.9258,16.65
23-May-2023 20:10:26.44516,16.00
23-May-2023 20:00:26.44516,16.00
23-May-2023 19:50:26.44516,16.00
23-May-2023 19:40:26.44516,16.00
23-May-2023 19:30:26.44516,16.00
23-May-2023 19:10:26.44516,16.00
23-May-2023 19:00:26.44516,16.00
23-May-2023 18:50:26.44516,16.00
23-May-2023 18:40:26.44516,16.00
23-May-2023 18:30:26.44516,16.00
23-May-2023 18:20:26.44516,16.00
23-May-2023 18:10:26.44516,16.00
23-May-2023 18:00:26.44516,16.00
23-May-2023 17:50:26.44516,16.00
23-May-2023 17:42:47.97566,15.90
23-May-2023 17:32:47.97566,15.90
23-May-2023 17:22:47.97566,15.90
23-May-2023 17:12:47.97566,15.90
23-May-2023 17:02:47.97566,15.90
23-May-2023 16:52:47.97566,15.90
23-May-2023 16:42:47.97566,15.90
23-May-2023 16:32:47.97566,15.90
23-May-2023 16:22:47.97566,15.90
23-May-2023 16:12:47.97566,15.90
23-May-2023 16:02:47.97566,15.90
23-May-2023 15:52:47.97566,15.90
23-May-2023 15:42:47.97566,15.90
23-May-2023 15:32:47.97566,15.90
23-May-2023 15:22:47.97566,15.90
23-May-2023 15:12:47.97566,15.90
23-May-2023 15:02:47.97566,15.90
23-May-2023 14:52:47.97566,15.90
23-May-2023 14:42:47.97566,15.90
23-May-2023 14:32:47.97566,15.90
23-May-2023 14:22:47.97566,15.90
23-May-2023 14:02:47.97566,15.90
23-May-2023 13:52:47.97566,15.90
23-May-2023 13:42:47.97566,15.90
23-May-2023 13:32:47.97566,15.90
23-May-2023 13:22:47.97566,15.90
23-May-2023 13:12:47.97566,15.90
23-May-2023 13:02:47.97566,15.90
23-May-2023 12:42:47.97566,15.90
23-May-2023 12:32:47.97566,15.90
23-May-2023 12:22:47.97566,15.90
23-May-2023 12:12:47.97566,15.90
23-May-2023 12:02:47.97566,15.90
23-May-2023 11:52:47.97566,15.90
23-May-2023 11:42:47.97566,15.90
23-May-2023 11:33:56.29585,15.10
23-May-2023 11:23:56.29585,15.10
23-May-2023 11:13:56.29585,15.10
23-May-2023 11:03:56.29585,15.10
23-May-2023 10:53:56.29585,15.10
23-May-2023 10:43:56.29585,15.10
23-May-2023 10:33:56.29585,15.10
23-May-2023 10:23:56.29585,15.10
23-May-2023 10:13:56.29585,15.10
23-May-2023 10:03:56.29585,15.10
23-May-2023 10:00:41.73674,16.00
23-May-2023 09:50:41.73674,16.00
23-May-2023 09:40:41.73674,16.00
23-May-2023 09:30:41.73674,16.00
23-May-2023 09:20:41.73674,16.00
23-May-2023 09:10:41.73674,16.00
23-May-2023 09:00:41.73674,16.00
23-May-2023 08:50:41.73674,16.00
23-May-2023 08:40:41.73674,16.00
23-May-2023 08:33:35.18669,16.31
23-May-2023 08:23:35.18669,16.31
23-May-2023 08:13:35.18669,16.31
23-May-2023 08:03:35.18669,16.31
23-May-2023 07:53:35.18669,16.31
23-May-2023 07:43:35.18669,16.31
23-May-2023 07:33:35.18669,16.31
23-May-2023 07:23:35.18669,16.31
23-May-2023 07:13:35.18669,16.31
23-May-2023 07:03:35.18669,16.31
23-May-2023 06:53:35.18669,16.31
23-May-2023 06:43:35.18669,16.31
23-May-2023 06:33:35.18669,16.31
23-May-2023 06:31:39.00464,15.91
23-May-2023 06:21:39.00464,15.91
23-May-2023 06:11:39.00464,15.91
23-May-2023 06:01:39.00464,15.91
23-May-2023 05:51:39.00464,15.91
23-May-2023 05:41:39.00464,15.91
23-May-2023 05:31:39.00464,15.91
23-May-2023 05:21:39.00464,15.91
23-May-2023 05:11:39.00464,15.91
23-May-2023 05:01:39.00464,15.91
23-May-2023 04:51:39.00464,15.91
23-May-2023 04:41:39.00464,15.91
23-May-2023 04:31:39.00464,15.91
23-May-2023 04:21:39.00464,15.91
23-May-2023 04:11:39.00464,15.91
23-May-2023 04:01:39.00464,15.91
23-May-2023 03:51:39.00464,15.91
23-May-2023 03:41:39.00464,15.91
23-May-2023 03:38:27.34784,15.88
23-May-2023 03:28:27.34784,15.88
23-May-2023 03:18:27.34784,15.88
23-May-2023 03:08:27.34784,15.88
23-May-2023 02:58:27.34784,15.88
23-May-2023 02:48:27.34784,15.88
23-May-2023 02:38:27.34784,15.88
23-May-2023 02:28:27.34784,15.88
23-May-2023 02:18:27.34784,15.88
23-May-2023 02:08:27.34784,15.88
23-May-2023 01:58:27.34784,15.88
23-May-2023 01:48:27.34784,15.88
23-May-2023 01:38:27.34784,15.88
23-May-2023 01:28:37.80365,15.81
23-May-2023 01:18:37.80365,15.81
23-May-2023 01:08:37.80365,15.81
23-May-2023 00:58:37.80365,15.81
23-May-2023 00:52:36.50967,16.58
23-May-2023 00:42:36.50967,16.58
23-May-2023 00:32:36.50967,16.58
23-May-2023 00:22:36.50967,16.58
23-May-2023 00:12:36.50967,16.58
23-May-2023 00:02:36.50967,16.58
22-May-2023 23:52:36.50967,16.58
22-May-2023 23:42:36.50967,16.58
22-May-2023 23:32:36.50967,16.58
22-May-2023 23:22:36.50967,16.58
22-May-2023 23:12:36.50967,16.58
22-May-2023 23:02:36.50967,16.58
22-May-2023 22:52:36.50967,16.58
22-May-2023 22:42:36.50967,16.58
22-May-2023 22:32:36.50967,16.58
22-May-2023 22:22:36.50967,16.58
22-May-2023 22:12:36.50967,16.58
22-May-2023 22:05:06.73679,16.86
22-May-2023 21:55:06.73679,16.86
22-May-2023 21:45:06.73679,16.86
22-May-2023 21:35:06.73679,16.86
22-May-2023 21:25:06.73679,16.86
22-May-2023 21:15:06.73679,16.86
22-May-2023 21:05:06.73679,16.86
22-May-2023 20:55:06.73679,16.86
22-May-2023 20:45:06.73679,16.86
22-May-2023 20:38:45.78609,16.00
22-May-2023 20:28:45.78609,16.00
22-May-2023 20:18:45.78609,16.00
22-May-2023 20:08:45.78609,16.00
22-May-2023 19:58:45.78609,16.00
22-May-2023 19:48:45.78609,16.00
22-May-2023 19:38:45.78609,16.00
22-May-2023 19:28:45.78609,16.00
22-May-2023 19:18:45.78609,16.00
22-May-2023 19:08:45.78609,16.00
22-May-2023 18:58:45.78609,16.00
22-May-2023 18:48:45.78609,16.00
22-May-2023 18:38:45.78609,16.00
22-May-2023 18:28:45.78609,16.00
22-May-2023 18:18:45.78609,16.00
22-May-2023 18:08:45.78609,16.00
22-May-2023 17:58:45.78609,16.00
22-May-2023 17:50:04.22807,15.90
22-May-2023 17:40:04.22807,15.90
22-May-2023 17:30:04.22807,15.90
22-May-2023 17:20:04.22807,15.90
22-May-2023 17:10:04.22807,15.90
22-May-2023 17:00:04.22807,15.90
22-May-2023 16:50:04.22807,15.90
22-May-2023 16:40:04.22807,15.90
22-May-2023 16:30:04.22807,15.90
22-May-2023 16:20:04.22807,15.90
22-May-2023 16:10:04.22807,15.90
22-May-2023 16:00:04.22807,15.90
22-May-2023 15:50:04.22807,15.90
22-May-2023 15:40:04.22807,15.90
22-May-2023 15:32:14.29521,17.66
22-May-2023 15:22:14.29521,17.66
22-May-2023 15:12:14.29521,17.66
22-May-2023 15:02:14.29521,17.66
22-May-2023 14:52:14.29521,17.66
22-May-2023 14:42:14.29521,17.66
22-May-2023 14:32:14.29521,17.66
22-May-2023 14:12:14.29521,17.66
22-May-2023 14:02:14.29521,17.66
22-May-2023 13:52:14.29521,17.66
22-May-2023 13:42:14.29521,17.66
22-May-2023 13:32:14.29521,17.66
22-May-2023 13:22:14.29521,17.66
22-May-2023 13:12:14.29521,17.66
22-May-2023 13:02:14.29521,17.66
22-May-2023 12:52:14.29521,17.66
22-May-2023 12:42:14.29521,17.66
22-May-2023 12:32:14.29521,17.66
22-May-2023 12:22:14.29521,17.66
