Name,\\pi3\MKP_LAB449SO4%
19-Jun-2023 19:25:22.63831,4.45
19-Jun-2023 19:15:22.63831,4.45
19-Jun-2023 19:05:22.63831,4.45
19-Jun-2023 18:55:22.63831,4.45
19-Jun-2023 18:45:22.63831,4.45
19-Jun-2023 18:35:22.63831,4.45
19-Jun-2023 18:25:22.63831,4.45
19-Jun-2023 18:15:22.63831,4.45
19-Jun-2023 18:05:22.63831,4.45
19-Jun-2023 17:55:22.63831,4.45
19-Jun-2023 17:45:22.63831,4.45
19-Jun-2023 17:35:22.63831,4.45
19-Jun-2023 17:25:22.63831,4.45
19-Jun-2023 17:15:22.63831,4.45
19-Jun-2023 17:05:22.63831,4.45
19-Jun-2023 16:55:22.63831,4.45
19-Jun-2023 16:45:22.63831,4.45
19-Jun-2023 16:35:22.63831,4.45
19-Jun-2023 16:25:22.63831,4.45
19-Jun-2023 16:15:22.63831,4.45
19-Jun-2023 16:05:22.63831,4.45
19-Jun-2023 15:55:22.63831,4.45
19-Jun-2023 15:45:22.63831,4.45
19-Jun-2023 15:35:22.63831,4.45
19-Jun-2023 15:25:22.63831,4.45
19-Jun-2023 15:15:22.63831,4.45
19-Jun-2023 15:05:22.63831,4.45
19-Jun-2023 14:55:22.63831,4.45
19-Jun-2023 14:45:22.63831,4.45
19-Jun-2023 14:35:22.63831,4.45
19-Jun-2023 14:25:22.63831,4.45
19-Jun-2023 14:15:22.63831,4.45
19-Jun-2023 14:05:22.63831,4.45
19-Jun-2023 13:55:22.63831,4.45
19-Jun-2023 13:45:22.63831,4.45
19-Jun-2023 13:35:22.63831,4.45
19-Jun-2023 13:25:22.63831,4.45
19-Jun-2023 13:15:22.63831,4.45
19-Jun-2023 13:05:22.63831,4.45
19-Jun-2023 12:55:22.63831,4.45
19-Jun-2023 12:45:22.63831,4.45
19-Jun-2023 12:35:22.63831,4.45
19-Jun-2023 12:25:22.63831,4.45
19-Jun-2023 12:15:22.63831,4.45
19-Jun-2023 12:05:22.63831,4.45
19-Jun-2023 11:55:22.63831,4.45
19-Jun-2023 11:45:22.63831,4.45
19-Jun-2023 11:35:22.63831,4.45
19-Jun-2023 11:25:22.63831,4.45
19-Jun-2023 11:15:22.63831,4.45
19-Jun-2023 11:05:22.63831,4.45
19-Jun-2023 10:55:22.63831,4.45
19-Jun-2023 10:45:22.63831,4.45
19-Jun-2023 10:35:22.63831,4.45
19-Jun-2023 10:25:22.63831,4.45
19-Jun-2023 10:15:22.63831,4.45
19-Jun-2023 10:05:22.63831,4.45
19-Jun-2023 09:55:22.63831,4.45
19-Jun-2023 09:45:22.63831,4.45
19-Jun-2023 09:35:22.63831,4.45
19-Jun-2023 09:25:22.63831,4.45
19-Jun-2023 09:15:22.63831,4.45
19-Jun-2023 09:05:22.63831,4.45
19-Jun-2023 09:05:18.07278,4.75
19-Jun-2023 08:55:18.07278,4.75
19-Jun-2023 08:45:18.07278,4.75
19-Jun-2023 08:35:18.07278,4.75
19-Jun-2023 08:25:18.07278,4.75
19-Jun-2023 08:15:18.07278,4.75
19-Jun-2023 08:05:18.07278,4.75
19-Jun-2023 07:55:18.07278,4.75
19-Jun-2023 07:45:18.07278,4.75
19-Jun-2023 07:35:18.07278,4.75
19-Jun-2023 07:25:18.07278,4.75
19-Jun-2023 07:15:18.07278,4.75
19-Jun-2023 07:05:18.07278,4.75
19-Jun-2023 06:55:18.07278,4.75
19-Jun-2023 06:45:18.07278,4.75
19-Jun-2023 06:35:18.07278,4.75
19-Jun-2023 06:25:18.07278,4.75
19-Jun-2023 06:15:18.07278,4.75
19-Jun-2023 06:05:18.07278,4.75
19-Jun-2023 05:55:18.07278,4.75
19-Jun-2023 05:45:18.07278,4.75
19-Jun-2023 05:35:18.07278,4.75
19-Jun-2023 05:25:18.07278,4.75
19-Jun-2023 05:15:18.07278,4.75
19-Jun-2023 05:05:18.07278,4.75
19-Jun-2023 04:55:18.07278,4.75
19-Jun-2023 04:45:18.07278,4.75
19-Jun-2023 04:35:18.07278,4.75
19-Jun-2023 04:25:18.07278,4.75
19-Jun-2023 04:15:18.07278,4.75
19-Jun-2023 04:05:18.07278,4.75
19-Jun-2023 03:55:18.07278,4.75
19-Jun-2023 03:45:18.07278,4.75
19-Jun-2023 03:35:18.07278,4.75
19-Jun-2023 03:25:18.07278,4.75
19-Jun-2023 03:15:18.07278,4.75
19-Jun-2023 03:05:18.07278,4.75
19-Jun-2023 02:55:18.07278,4.75
19-Jun-2023 02:45:18.07278,4.75
19-Jun-2023 02:35:18.07278,4.75
19-Jun-2023 02:25:18.07278,4.75
19-Jun-2023 02:15:18.07278,4.75
19-Jun-2023 02:05:18.07278,4.75
19-Jun-2023 01:55:18.07278,4.75
19-Jun-2023 01:45:18.07278,4.75
19-Jun-2023 01:35:18.07278,4.75
19-Jun-2023 01:25:18.07278,4.75
19-Jun-2023 01:15:18.07278,4.75
19-Jun-2023 01:05:18.07278,4.75
19-Jun-2023 00:55:18.07278,4.75
19-Jun-2023 00:45:18.07278,4.75
19-Jun-2023 00:35:18.07278,4.75
19-Jun-2023 00:25:18.07278,4.75
19-Jun-2023 00:15:18.07278,4.75
19-Jun-2023 00:05:18.07278,4.75
18-Jun-2023 23:55:18.07278,4.75
18-Jun-2023 23:45:18.07278,4.75
18-Jun-2023 23:35:18.07278,4.75
18-Jun-2023 23:25:18.07278,4.75
18-Jun-2023 23:15:18.07278,4.75
18-Jun-2023 23:05:18.07278,4.75
18-Jun-2023 22:55:18.07278,4.75
18-Jun-2023 22:45:18.07278,4.75
18-Jun-2023 22:35:18.07278,4.75
18-Jun-2023 22:25:18.07278,4.75
18-Jun-2023 22:15:18.07278,4.75
18-Jun-2023 22:05:18.07278,4.75
18-Jun-2023 21:55:18.07278,4.75
18-Jun-2023 21:45:18.07278,4.75
18-Jun-2023 21:35:18.07278,4.75
18-Jun-2023 21:25:18.07278,4.75
18-Jun-2023 21:15:18.07278,4.75
18-Jun-2023 21:05:18.07278,4.75
18-Jun-2023 20:55:18.07278,4.75
18-Jun-2023 20:45:18.07278,4.75
18-Jun-2023 20:35:18.07278,4.75
18-Jun-2023 20:25:18.07278,4.75
18-Jun-2023 20:15:18.07278,4.75
18-Jun-2023 20:05:18.07278,4.75
18-Jun-2023 19:55:18.07278,4.75
18-Jun-2023 19:45:18.07278,4.75
18-Jun-2023 19:35:18.07278,4.75
18-Jun-2023 19:25:18.07278,4.75
18-Jun-2023 19:15:18.07278,4.75
18-Jun-2023 19:05:18.07278,4.75
18-Jun-2023 18:55:18.07278,4.75
18-Jun-2023 18:45:18.07278,4.75
18-Jun-2023 18:35:18.07278,4.75
18-Jun-2023 18:25:18.07278,4.75
18-Jun-2023 18:15:18.07278,4.75
18-Jun-2023 18:05:18.07278,4.75
18-Jun-2023 17:55:18.07278,4.75
18-Jun-2023 17:45:18.07278,4.75
18-Jun-2023 17:35:18.07278,4.75
18-Jun-2023 17:25:18.07278,4.75
18-Jun-2023 17:15:18.07278,4.75
18-Jun-2023 17:05:18.07278,4.75
18-Jun-2023 16:55:18.07278,4.75
18-Jun-2023 16:45:18.07278,4.75
18-Jun-2023 16:35:18.07278,4.75
18-Jun-2023 16:25:18.07278,4.75
18-Jun-2023 16:15:18.07278,4.75
18-Jun-2023 16:05:18.07278,4.75
18-Jun-2023 15:55:18.07278,4.75
18-Jun-2023 15:45:18.07278,4.75
18-Jun-2023 15:35:18.07278,4.75
18-Jun-2023 15:25:18.07278,4.75
18-Jun-2023 15:15:18.07278,4.75
18-Jun-2023 15:05:18.07278,4.75
18-Jun-2023 14:55:18.07278,4.75
18-Jun-2023 14:45:18.07278,4.75
18-Jun-2023 14:35:18.07278,4.75
18-Jun-2023 14:25:18.07278,4.75
18-Jun-2023 14:15:18.07278,4.75
18-Jun-2023 14:05:18.07278,4.75
18-Jun-2023 13:55:18.07278,4.75
18-Jun-2023 13:45:18.07278,4.75
18-Jun-2023 13:35:18.07278,4.75
18-Jun-2023 13:25:18.07278,4.75
18-Jun-2023 13:15:18.07278,4.75
18-Jun-2023 13:05:18.07278,4.75
18-Jun-2023 12:55:18.07278,4.75
18-Jun-2023 12:45:18.07278,4.75
18-Jun-2023 12:35:18.07278,4.75
18-Jun-2023 12:25:18.07278,4.75
18-Jun-2023 12:15:18.07278,4.75
18-Jun-2023 12:05:18.07278,4.75
18-Jun-2023 12:02:53.6086,4.80
18-Jun-2023 11:52:53.6086,4.80
18-Jun-2023 11:42:53.6086,4.80
18-Jun-2023 11:32:53.6086,4.80
18-Jun-2023 11:22:53.6086,4.80
18-Jun-2023 11:12:53.6086,4.80
18-Jun-2023 11:02:53.6086,4.80
18-Jun-2023 10:52:53.6086,4.80
18-Jun-2023 10:42:53.6086,4.80
18-Jun-2023 10:32:53.6086,4.80
18-Jun-2023 10:22:53.6086,4.80
18-Jun-2023 10:12:53.6086,4.80
18-Jun-2023 10:02:53.6086,4.80
18-Jun-2023 09:52:53.6086,4.80
18-Jun-2023 09:42:53.6086,4.80
18-Jun-2023 09:32:53.6086,4.80
18-Jun-2023 09:22:53.6086,4.80
18-Jun-2023 09:12:53.6086,4.80
18-Jun-2023 09:02:53.6086,4.80
18-Jun-2023 08:52:53.6086,4.80
18-Jun-2023 08:42:53.6086,4.80
18-Jun-2023 08:32:53.6086,4.80
18-Jun-2023 08:22:53.6086,4.80
18-Jun-2023 08:12:53.6086,4.80
18-Jun-2023 08:02:53.6086,4.80
18-Jun-2023 07:52:53.6086,4.80
18-Jun-2023 07:42:53.6086,4.80
18-Jun-2023 07:32:53.6086,4.80
18-Jun-2023 07:22:53.6086,4.80
18-Jun-2023 07:12:53.6086,4.80
18-Jun-2023 07:02:53.6086,4.80
18-Jun-2023 06:52:53.6086,4.80
18-Jun-2023 06:42:53.6086,4.80
18-Jun-2023 06:32:53.6086,4.80
18-Jun-2023 06:22:53.6086,4.80
18-Jun-2023 06:12:53.6086,4.80
18-Jun-2023 06:02:53.6086,4.80
18-Jun-2023 05:52:53.6086,4.80
18-Jun-2023 05:42:53.6086,4.80
18-Jun-2023 05:32:53.6086,4.80
18-Jun-2023 05:22:53.6086,4.80
18-Jun-2023 05:12:53.6086,4.80
18-Jun-2023 05:02:53.6086,4.80
18-Jun-2023 04:52:53.6086,4.80
18-Jun-2023 04:42:53.6086,4.80
18-Jun-2023 04:32:53.6086,4.80
18-Jun-2023 04:22:53.6086,4.80
18-Jun-2023 04:12:53.6086,4.80
18-Jun-2023 04:02:53.6086,4.80
18-Jun-2023 03:52:53.6086,4.80
18-Jun-2023 03:42:53.6086,4.80
18-Jun-2023 03:32:53.6086,4.80
18-Jun-2023 03:22:53.6086,4.80
18-Jun-2023 03:12:53.6086,4.80
18-Jun-2023 03:02:53.6086,4.80
18-Jun-2023 02:52:53.6086,4.80
18-Jun-2023 02:42:53.6086,4.80
18-Jun-2023 02:32:53.6086,4.80
18-Jun-2023 02:22:53.6086,4.80
18-Jun-2023 02:12:53.6086,4.80
18-Jun-2023 02:02:53.6086,4.80
18-Jun-2023 01:52:53.6086,4.80
18-Jun-2023 01:42:53.6086,4.80
18-Jun-2023 01:32:53.6086,4.80
18-Jun-2023 01:22:53.6086,4.80
18-Jun-2023 01:12:53.6086,4.80
18-Jun-2023 01:02:53.6086,4.80
18-Jun-2023 00:52:53.6086,4.80
18-Jun-2023 00:42:53.6086,4.80
18-Jun-2023 00:32:53.6086,4.80
18-Jun-2023 00:22:53.6086,4.80
18-Jun-2023 00:12:53.6086,4.80
18-Jun-2023 00:02:53.6086,4.80
17-Jun-2023 23:52:53.6086,4.80
17-Jun-2023 23:42:53.6086,4.80
17-Jun-2023 23:32:53.6086,4.80
17-Jun-2023 23:22:53.6086,4.80
17-Jun-2023 23:12:53.6086,4.80
17-Jun-2023 23:02:53.6086,4.80
17-Jun-2023 22:52:53.6086,4.80
17-Jun-2023 22:42:53.6086,4.80
17-Jun-2023 22:32:53.6086,4.80
17-Jun-2023 22:22:53.6086,4.80
17-Jun-2023 22:12:53.6086,4.80
17-Jun-2023 22:02:53.6086,4.80
17-Jun-2023 21:52:53.6086,4.80
17-Jun-2023 21:42:53.6086,4.80
17-Jun-2023 21:32:53.6086,4.80
17-Jun-2023 21:22:53.6086,4.80
17-Jun-2023 21:12:53.6086,4.80
17-Jun-2023 21:02:53.6086,4.80
17-Jun-2023 20:52:53.6086,4.80
17-Jun-2023 20:42:53.6086,4.80
17-Jun-2023 20:32:53.6086,4.80
17-Jun-2023 20:23:47.57091,4.30
17-Jun-2023 20:13:47.57091,4.30
17-Jun-2023 20:03:47.57091,4.30
17-Jun-2023 19:53:47.57091,4.30
17-Jun-2023 19:43:47.57091,4.30
17-Jun-2023 19:33:47.57091,4.30
17-Jun-2023 19:23:47.57091,4.30
17-Jun-2023 19:13:47.57091,4.30
17-Jun-2023 19:03:47.57091,4.30
17-Jun-2023 18:53:47.57091,4.30
17-Jun-2023 18:43:47.57091,4.30
17-Jun-2023 18:33:47.57091,4.30
17-Jun-2023 18:23:47.57091,4.30
17-Jun-2023 18:13:47.57091,4.30
17-Jun-2023 18:03:47.57091,4.30
17-Jun-2023 17:53:47.57091,4.30
17-Jun-2023 17:43:47.57091,4.30
17-Jun-2023 17:33:47.57091,4.30
17-Jun-2023 17:23:47.57091,4.30
17-Jun-2023 17:13:47.57091,4.30
17-Jun-2023 17:03:47.57091,4.30
17-Jun-2023 16:53:47.57091,4.30
17-Jun-2023 16:43:47.57091,4.30
17-Jun-2023 16:33:47.57091,4.30
17-Jun-2023 16:23:47.57091,4.30
17-Jun-2023 16:13:47.57091,4.30
17-Jun-2023 16:03:47.57091,4.30
17-Jun-2023 15:57:16.21175,4.25
17-Jun-2023 15:47:16.21175,4.25
17-Jun-2023 15:37:16.21175,4.25
17-Jun-2023 15:27:16.21175,4.25
17-Jun-2023 15:17:16.21175,4.25
17-Jun-2023 15:07:16.21175,4.25
17-Jun-2023 14:57:16.21175,4.25
17-Jun-2023 14:47:16.21175,4.25
17-Jun-2023 14:37:16.21175,4.25
17-Jun-2023 14:27:16.21175,4.25
17-Jun-2023 14:17:16.21175,4.25
17-Jun-2023 14:07:16.21175,4.25
17-Jun-2023 13:57:16.21175,4.25
17-Jun-2023 13:47:16.21175,4.25
17-Jun-2023 13:37:16.21175,4.25
17-Jun-2023 13:27:16.21175,4.25
17-Jun-2023 13:17:16.21175,4.25
17-Jun-2023 13:07:16.21175,4.25
17-Jun-2023 12:57:16.21175,4.25
17-Jun-2023 12:47:16.21175,4.25
17-Jun-2023 12:37:16.21175,4.25
17-Jun-2023 12:27:16.21175,4.25
17-Jun-2023 12:17:16.21175,4.25
17-Jun-2023 12:07:16.21175,4.25
17-Jun-2023 11:57:16.21175,4.25
17-Jun-2023 11:47:16.21175,4.25
17-Jun-2023 11:37:16.21175,4.25
17-Jun-2023 11:27:16.21175,4.25
17-Jun-2023 11:17:16.21175,4.25
17-Jun-2023 11:07:16.21175,4.25
17-Jun-2023 10:57:16.21175,4.25
17-Jun-2023 10:47:16.21175,4.25
17-Jun-2023 10:37:16.21175,4.25
17-Jun-2023 10:27:16.21175,4.25
17-Jun-2023 10:17:16.21175,4.25
17-Jun-2023 10:07:16.21175,4.25
17-Jun-2023 09:57:16.21175,4.25
17-Jun-2023 09:47:16.21175,4.25
17-Jun-2023 09:37:16.21175,4.25
17-Jun-2023 09:27:16.21175,4.25
17-Jun-2023 09:17:16.21175,4.25
17-Jun-2023 09:07:16.21175,4.25
17-Jun-2023 08:57:16.21175,4.25
17-Jun-2023 08:47:16.21175,4.25
17-Jun-2023 08:39:46.34904,4.45
17-Jun-2023 08:29:46.34904,4.45
17-Jun-2023 08:19:46.34904,4.45
17-Jun-2023 08:09:46.34904,4.45
17-Jun-2023 07:59:46.34904,4.45
17-Jun-2023 07:49:46.34904,4.45
17-Jun-2023 07:39:46.34904,4.45
17-Jun-2023 07:29:46.34904,4.45
17-Jun-2023 07:19:46.34904,4.45
17-Jun-2023 07:09:46.34904,4.45
17-Jun-2023 06:59:46.34904,4.45
17-Jun-2023 06:49:46.34904,4.45
17-Jun-2023 06:39:46.34904,4.45
17-Jun-2023 06:29:46.34904,4.45
17-Jun-2023 06:19:46.34904,4.45
17-Jun-2023 06:09:46.34904,4.45
17-Jun-2023 05:59:46.34904,4.45
17-Jun-2023 05:49:46.34904,4.45
17-Jun-2023 05:39:46.34904,4.45
17-Jun-2023 05:29:46.34904,4.45
17-Jun-2023 05:19:46.34904,4.45
17-Jun-2023 05:09:46.34904,4.45
17-Jun-2023 04:59:46.34904,4.45
17-Jun-2023 04:49:46.34904,4.45
17-Jun-2023 04:39:46.34904,4.45
17-Jun-2023 04:29:46.34904,4.45
17-Jun-2023 04:19:46.34904,4.45
17-Jun-2023 04:09:46.34904,4.45
17-Jun-2023 03:59:46.34904,4.45
17-Jun-2023 03:49:46.34904,4.45
17-Jun-2023 03:42:06.43709,3.95
17-Jun-2023 03:32:06.43709,3.95
17-Jun-2023 03:22:06.43709,3.95
17-Jun-2023 03:12:06.43709,3.95
17-Jun-2023 03:02:06.43709,3.95
17-Jun-2023 02:52:06.43709,3.95
17-Jun-2023 02:42:06.43709,3.95
17-Jun-2023 02:32:06.43709,3.95
17-Jun-2023 02:22:06.43709,3.95
17-Jun-2023 02:12:06.43709,3.95
17-Jun-2023 02:02:06.43709,3.95
17-Jun-2023 01:52:06.43709,3.95
17-Jun-2023 01:42:06.43709,3.95
17-Jun-2023 01:32:06.43709,3.95
17-Jun-2023 01:22:06.43709,3.95
17-Jun-2023 01:12:06.43709,3.95
17-Jun-2023 01:02:06.43709,3.95
17-Jun-2023 00:52:06.43709,3.95
17-Jun-2023 00:42:06.43709,3.95
17-Jun-2023 00:32:06.43709,3.95
17-Jun-2023 00:22:06.43709,3.95
17-Jun-2023 00:12:06.43709,3.95
17-Jun-2023 00:02:06.43709,3.95
16-Jun-2023 23:52:06.43709,3.95
16-Jun-2023 23:42:06.43709,3.95
16-Jun-2023 23:32:06.43709,3.95
16-Jun-2023 23:22:06.43709,3.95
16-Jun-2023 23:12:06.43709,3.95
16-Jun-2023 23:02:06.43709,3.95
16-Jun-2023 22:52:06.43709,3.95
16-Jun-2023 22:42:06.43709,3.95
16-Jun-2023 22:32:06.43709,3.95
16-Jun-2023 22:22:06.43709,3.95
16-Jun-2023 22:12:06.43709,3.95
16-Jun-2023 22:02:06.43709,3.95
16-Jun-2023 21:52:06.43709,3.95
16-Jun-2023 21:42:06.43709,3.95
16-Jun-2023 21:32:06.43709,3.95
16-Jun-2023 21:22:06.43709,3.95
16-Jun-2023 21:12:06.43709,3.95
16-Jun-2023 21:02:06.43709,3.95
16-Jun-2023 20:52:06.43709,3.95
16-Jun-2023 20:42:06.43709,3.95
16-Jun-2023 20:32:06.43709,3.95
16-Jun-2023 20:22:06.43709,3.95
16-Jun-2023 20:12:06.43709,3.95
16-Jun-2023 20:02:06.43709,3.95
16-Jun-2023 19:52:06.43709,3.95
16-Jun-2023 19:42:06.43709,3.95
16-Jun-2023 19:32:06.43709,3.95
16-Jun-2023 19:22:06.43709,3.95
16-Jun-2023 19:12:06.43709,3.95
16-Jun-2023 19:02:06.43709,3.95
16-Jun-2023 18:52:06.43709,3.95
16-Jun-2023 18:42:06.43709,3.95
16-Jun-2023 18:32:06.43709,3.95
16-Jun-2023 18:22:06.43709,3.95
16-Jun-2023 18:12:06.43709,3.95
16-Jun-2023 18:02:06.43709,3.95
16-Jun-2023 17:52:06.43709,3.95
16-Jun-2023 17:42:06.43709,3.95
16-Jun-2023 17:32:06.43709,3.95
16-Jun-2023 17:22:06.43709,3.95
16-Jun-2023 17:12:06.43709,3.95
16-Jun-2023 17:02:06.43709,3.95
16-Jun-2023 16:52:06.43709,3.95
16-Jun-2023 16:42:06.43709,3.95
16-Jun-2023 16:32:06.43709,3.95
16-Jun-2023 16:22:06.43709,3.95
16-Jun-2023 16:12:06.43709,3.95
16-Jun-2023 16:02:06.43709,3.95
16-Jun-2023 15:52:06.43709,3.95
16-Jun-2023 15:42:06.43709,3.95
16-Jun-2023 15:32:06.43709,3.95
16-Jun-2023 15:22:06.43709,3.95
16-Jun-2023 15:12:06.43709,3.95
16-Jun-2023 15:02:06.43709,3.95
16-Jun-2023 14:52:06.43709,3.95
16-Jun-2023 14:42:06.43709,3.95
16-Jun-2023 14:32:06.43709,3.95
16-Jun-2023 14:22:06.43709,3.95
16-Jun-2023 14:12:06.43709,3.95
16-Jun-2023 14:02:06.43709,3.95
16-Jun-2023 13:52:06.43709,3.95
16-Jun-2023 13:42:06.43709,3.95
16-Jun-2023 13:32:06.43709,3.95
16-Jun-2023 13:22:06.43709,3.95
16-Jun-2023 13:12:06.43709,3.95
16-Jun-2023 13:02:06.43709,3.95
16-Jun-2023 12:52:06.43709,3.95
16-Jun-2023 12:42:06.43709,3.95
16-Jun-2023 12:32:06.43709,3.95
16-Jun-2023 12:22:06.43709,3.95
16-Jun-2023 12:12:06.43709,3.95
16-Jun-2023 12:02:06.43709,3.95
16-Jun-2023 11:52:06.43709,3.95
16-Jun-2023 11:42:06.43709,3.95
16-Jun-2023 11:32:06.43709,3.95
16-Jun-2023 11:22:06.43709,3.95
16-Jun-2023 11:12:06.43709,3.95
16-Jun-2023 11:02:06.43709,3.95
16-Jun-2023 10:52:06.43709,3.95
16-Jun-2023 10:42:06.43709,3.95
16-Jun-2023 10:32:06.43709,3.95
16-Jun-2023 10:22:06.43709,3.95
16-Jun-2023 10:12:06.43709,3.95
16-Jun-2023 10:02:06.43709,3.95
16-Jun-2023 09:52:06.43709,3.95
16-Jun-2023 09:42:06.43709,3.95
16-Jun-2023 09:32:06.43709,3.95
16-Jun-2023 09:22:06.43709,3.95
16-Jun-2023 09:12:06.43709,3.95
16-Jun-2023 09:02:06.43709,3.95
16-Jun-2023 08:52:06.43709,3.95
16-Jun-2023 08:42:06.43709,3.95
16-Jun-2023 08:32:06.43709,3.95
16-Jun-2023 08:22:06.43709,3.95
16-Jun-2023 08:12:06.43709,3.95
16-Jun-2023 08:02:06.43709,3.95
16-Jun-2023 07:52:06.43709,3.95
16-Jun-2023 07:42:06.43709,3.95
16-Jun-2023 07:32:06.43709,3.95
16-Jun-2023 07:22:06.43709,3.95
16-Jun-2023 07:12:06.43709,3.95
16-Jun-2023 07:02:06.43709,3.95
16-Jun-2023 06:52:06.43709,3.95
