Name,\\pi3\MKP_LAB449SO4%,
Data Type,Float 32,
Number of Values,15311,
Time,Value,Value Attributes
11/02/2023 01:29:49.5,4.45,
11/02/2023 01:19:49.5,4.45,
11/02/2023 01:09:49.5,4.45,
11/02/2023 00:59:49.5,4.45,
11/02/2023 00:49:49.5,4.45,
11/02/2023 00:39:49.5,4.45,
11/02/2023 00:29:49.5,4.45,
11/02/2023 00:19:49.5,4.45,
11/02/2023 00:09:49.5,4.45,
10/02/2023 23:59:49.5,4.45,
10/02/2023 23:49:49.5,4.45,
10/02/2023 23:39:49.5,4.45,
10/02/2023 23:29:49.5,4.45,
10/02/2023 23:19:49.5,4.45,
10/02/2023 23:09:49.5,4.45,
10/02/2023 22:59:49.5,4.45,
10/02/2023 22:49:49.5,4.45,
10/02/2023 22:39:49.5,4.45,
10/02/2023 22:29:49.5,4.45,
10/02/2023 22:19:49.5,4.45,
10/02/2023 22:09:49.5,4.45,
10/02/2023 21:59:49.5,4.45,
10/02/2023 21:49:49.5,4.45,
10/02/2023 21:39:49.5,4.45,
10/02/2023 21:29:49.5,4.45,
10/02/2023 21:19:49.5,4.45,
10/02/2023 21:09:49.5,4.45,
10/02/2023 20:59:49.5,4.45,
10/02/2023 20:49:49.5,4.45,
10/02/2023 20:39:49.5,4.45,
10/02/2023 20:29:49.5,4.45,
10/02/2023 20:19:49.5,4.45,
10/02/2023 20:09:49.5,4.45,
10/02/2023 19:59:49.5,4.45,
10/02/2023 19:49:49.5,4.45,
10/02/2023 19:39:49.5,4.45,
10/02/2023 19:29:49.5,4.45,
10/02/2023 19:19:49.5,4.45,
10/02/2023 19:09:49.5,4.45,
10/02/2023 18:59:49.5,4.45,
10/02/2023 18:49:49.5,4.45,
10/02/2023 18:39:49.5,4.45,
10/02/2023 18:29:49.5,4.45,
10/02/2023 18:19:49.5,4.45,
10/02/2023 18:09:49.5,4.45,
10/02/2023 17:59:49.5,4.45,
10/02/2023 17:49:49.5,4.45,
10/02/2023 17:39:49.5,4.45,
10/02/2023 17:29:49.5,4.45,
10/02/2023 17:19:49.5,4.45,
10/02/2023 17:09:49.5,4.45,
10/02/2023 16:59:49.5,4.45,
10/02/2023 16:49:49.5,4.45,
10/02/2023 16:39:49.5,4.45,
10/02/2023 16:29:49.5,4.45,
10/02/2023 16:19:49.5,4.45,
10/02/2023 16:09:49.5,4.45,
10/02/2023 15:59:49.5,4.45,
10/02/2023 15:49:49.5,4.45,
10/02/2023 15:41:46.8,4.46,
10/02/2023 15:31:46.8,4.46,
10/02/2023 15:21:46.8,4.46,
10/02/2023 15:11:46.8,4.46,
10/02/2023 15:01:46.8,4.46,
10/02/2023 14:51:46.8,4.46,
10/02/2023 14:41:46.8,4.46,
10/02/2023 14:31:46.8,4.46,
10/02/2023 14:21:46.8,4.46,
10/02/2023 14:11:46.8,4.46,
10/02/2023 14:01:46.8,4.46,
10/02/2023 13:51:46.8,4.46,
10/02/2023 13:41:46.8,4.46,
10/02/2023 13:31:46.8,4.46,
10/02/2023 13:21:46.8,4.46,
10/02/2023 13:11:46.8,4.46,
10/02/2023 13:01:46.8,4.46,
10/02/2023 12:51:46.8,4.46,
10/02/2023 12:41:46.8,4.46,
10/02/2023 12:31:46.8,4.46,
10/02/2023 12:23:22.0,4.45,
10/02/2023 12:13:22.0,4.45,
10/02/2023 12:03:22.0,4.45,
10/02/2023 11:53:22.0,4.45,
10/02/2023 11:43:22.0,4.45,
10/02/2023 11:33:22.0,4.45,
10/02/2023 11:23:22.0,4.45,
10/02/2023 11:13:22.0,4.45,
10/02/2023 11:03:22.0,4.45,
10/02/2023 10:53:22.0,4.45,
10/02/2023 10:43:22.0,4.45,
10/02/2023 10:33:22.0,4.45,
10/02/2023 10:23:22.0,4.45,
10/02/2023 10:13:22.0,4.45,
10/02/2023 10:03:22.0,4.45,
10/02/2023 09:53:22.0,4.45,
10/02/2023 09:43:22.0,4.45,
10/02/2023 09:33:22.0,4.45,
10/02/2023 09:23:22.0,4.45,
10/02/2023 09:13:22.0,4.45,
10/02/2023 09:03:22.0,4.45,
10/02/2023 08:54:05.2,4.2,
10/02/2023 08:44:05.2,4.2,
10/02/2023 08:34:05.2,4.2,
10/02/2023 08:24:05.2,4.2,
10/02/2023 08:14:05.2,4.2,
10/02/2023 08:04:05.2,4.2,
10/02/2023 07:54:05.2,4.2,
10/02/2023 07:44:05.2,4.2,
10/02/2023 07:34:05.2,4.2,
10/02/2023 07:24:05.2,4.2,
10/02/2023 07:14:05.2,4.2,
10/02/2023 07:04:05.2,4.2,
10/02/2023 06:54:05.2,4.2,
10/02/2023 06:44:05.2,4.2,
10/02/2023 06:34:05.2,4.2,
10/02/2023 06:24:05.2,4.2,
10/02/2023 06:14:05.2,4.2,
10/02/2023 06:04:05.2,4.2,
10/02/2023 05:54:05.2,4.2,
10/02/2023 05:44:05.2,4.2,
10/02/2023 05:34:05.2,4.2,
10/02/2023 05:24:05.2,4.2,
10/02/2023 05:14:05.2,4.2,
10/02/2023 05:04:05.2,4.2,
10/02/2023 04:54:05.2,4.2,
10/02/2023 04:44:05.2,4.2,
10/02/2023 04:34:05.2,4.2,
10/02/2023 04:24:05.2,4.2,
10/02/2023 04:14:05.2,4.2,
10/02/2023 04:04:05.2,4.2,
10/02/2023 03:54:05.2,4.2,
10/02/2023 03:44:05.2,4.2,
10/02/2023 03:41:35.7,4.4,
10/02/2023 03:31:35.7,4.4,
10/02/2023 03:21:35.7,4.4,
10/02/2023 03:11:35.7,4.4,
10/02/2023 03:01:35.7,4.4,
10/02/2023 02:51:35.7,4.4,
10/02/2023 02:41:35.7,4.4,
10/02/2023 02:31:35.7,4.4,
10/02/2023 02:21:35.7,4.4,
10/02/2023 02:11:35.7,4.4,
10/02/2023 02:01:35.7,4.4,
10/02/2023 01:51:35.7,4.4,
10/02/2023 01:41:35.7,4.4,
10/02/2023 01:31:35.7,4.4,
10/02/2023 01:21:35.7,4.4,
10/02/2023 01:11:35.7,4.4,
10/02/2023 01:01:35.7,4.4,
10/02/2023 00:51:35.7,4.4,
10/02/2023 00:41:35.7,4.4,
10/02/2023 00:31:35.7,4.4,
10/02/2023 00:21:35.7,4.4,
10/02/2023 00:11:35.7,4.4,
10/02/2023 00:01:35.7,4.4,
09/02/2023 23:51:35.7,4.4,
09/02/2023 23:41:35.7,4.4,
09/02/2023 23:31:35.7,4.4,
09/02/2023 23:21:35.7,4.4,
09/02/2023 23:11:35.7,4.4,
09/02/2023 23:01:35.7,4.4,
09/02/2023 22:51:35.7,4.4,
09/02/2023 22:41:35.7,4.4,
09/02/2023 22:31:35.7,4.4,
09/02/2023 22:21:35.7,4.4,
09/02/2023 22:11:35.7,4.4,
09/02/2023 22:01:35.7,4.4,
09/02/2023 21:51:35.7,4.4,
09/02/2023 21:41:35.7,4.4,
09/02/2023 21:31:35.7,4.4,
09/02/2023 21:21:35.7,4.4,
09/02/2023 21:11:35.7,4.4,
09/02/2023 21:01:35.7,4.4,
09/02/2023 20:51:35.7,4.4,
09/02/2023 20:41:35.7,4.4,
09/02/2023 20:31:35.7,4.4,
09/02/2023 20:21:35.7,4.4,
09/02/2023 20:11:35.7,4.4,
09/02/2023 20:07:19.0,4.2,
09/02/2023 19:57:19.0,4.2,
09/02/2023 19:47:19.0,4.2,
09/02/2023 19:37:19.0,4.2,
09/02/2023 19:27:19.0,4.2,
09/02/2023 19:17:19.0,4.2,
09/02/2023 19:07:19.0,4.2,
09/02/2023 18:57:19.0,4.2,
09/02/2023 18:47:19.0,4.2,
09/02/2023 18:37:19.0,4.2,
09/02/2023 18:27:19.0,4.2,
09/02/2023 18:17:19.0,4.2,
09/02/2023 18:07:19.0,4.2,
09/02/2023 17:57:19.0,4.2,
09/02/2023 17:47:19.0,4.2,
09/02/2023 17:37:19.0,4.2,
09/02/2023 17:27:19.0,4.2,
09/02/2023 17:17:19.0,4.2,
09/02/2023 17:07:19.0,4.2,
09/02/2023 16:57:19.0,4.2,
09/02/2023 16:47:19.0,4.2,
09/02/2023 16:37:19.0,4.2,
09/02/2023 16:27:19.0,4.2,
09/02/2023 16:17:19.0,4.2,
09/02/2023 16:07:19.0,4.2,
09/02/2023 15:57:19.0,4.2,
09/02/2023 15:47:19.0,4.2,
09/02/2023 15:37:19.0,4.2,
09/02/2023 15:27:19.0,4.2,
09/02/2023 15:17:19.0,4.2,
09/02/2023 15:07:19.0,4.2,
09/02/2023 14:57:19.0,4.2,
09/02/2023 14:47:19.0,4.2,
09/02/2023 14:37:19.0,4.2,
09/02/2023 14:27:19.0,4.2,
09/02/2023 14:17:19.0,4.2,
09/02/2023 14:07:19.0,4.2,
09/02/2023 13:57:19.0,4.2,
09/02/2023 13:47:19.0,4.2,
09/02/2023 13:37:19.0,4.2,
09/02/2023 13:27:19.0,4.2,
09/02/2023 13:17:19.0,4.2,
09/02/2023 13:07:19.0,4.2,
09/02/2023 12:57:19.0,4.2,
09/02/2023 12:47:19.0,4.2,
09/02/2023 12:37:19.0,4.2,
09/02/2023 12:27:19.0,4.2,
09/02/2023 12:17:19.0,4.2,
09/02/2023 12:07:19.0,4.2,
09/02/2023 11:57:19.0,4.2,
09/02/2023 11:47:19.0,4.2,
09/02/2023 11:37:19.0,4.2,
09/02/2023 11:27:19.0,4.2,
09/02/2023 11:17:19.0,4.2,
09/02/2023 11:07:19.0,4.2,
09/02/2023 10:57:19.0,4.2,
09/02/2023 10:47:19.0,4.2,
09/02/2023 10:37:19.0,4.2,
09/02/2023 10:27:19.0,4.2,
09/02/2023 10:17:19.0,4.2,
09/02/2023 10:07:19.0,4.2,
09/02/2023 09:57:19.0,4.2,
09/02/2023 09:47:19.0,4.2,
09/02/2023 09:37:19.0,4.2,
09/02/2023 09:27:19.0,4.2,
09/02/2023 09:17:19.0,4.2,
09/02/2023 09:07:19.0,4.2,
09/02/2023 08:57:19.0,4.2,
09/02/2023 08:47:19.0,4.2,
09/02/2023 08:37:19.0,4.2,
09/02/2023 08:27:19.0,4.2,
09/02/2023 08:17:19.0,4.2,
09/02/2023 08:07:19.0,4.2,
09/02/2023 07:57:19.0,4.2,
09/02/2023 07:47:19.0,4.2,
09/02/2023 07:37:19.0,4.2,
09/02/2023 07:27:19.0,4.2,
09/02/2023 07:17:19.0,4.2,
09/02/2023 07:07:19.0,4.2,
09/02/2023 06:57:19.0,4.2,
09/02/2023 06:47:19.0,4.2,
09/02/2023 06:37:19.0,4.2,
09/02/2023 06:27:19.0,4.2,
09/02/2023 06:17:19.0,4.2,
09/02/2023 06:07:19.0,4.2,
09/02/2023 05:57:19.0,4.2,
09/02/2023 05:47:19.0,4.2,
09/02/2023 05:37:19.0,4.2,
09/02/2023 05:27:19.0,4.2,
09/02/2023 05:17:19.0,4.2,
09/02/2023 05:07:19.0,4.2,
09/02/2023 04:57:19.0,4.2,
09/02/2023 04:47:19.0,4.2,
09/02/2023 04:37:19.0,4.2,
09/02/2023 04:27:19.0,4.2,
09/02/2023 04:17:19.0,4.2,
09/02/2023 04:07:19.0,4.2,
09/02/2023 03:57:19.0,4.2,
09/02/2023 03:47:19.0,4.2,
09/02/2023 03:37:19.0,4.2,
09/02/2023 03:27:19.0,4.2,
09/02/2023 03:17:19.0,4.2,
09/02/2023 03:07:19.0,4.2,
09/02/2023 02:57:19.0,4.2,
09/02/2023 02:47:19.0,4.2,
09/02/2023 02:37:19.0,4.2,
09/02/2023 02:27:19.0,4.2,
09/02/2023 02:17:19.0,4.2,
09/02/2023 02:07:19.0,4.2,
09/02/2023 01:57:19.0,4.2,
09/02/2023 01:47:19.0,4.2,
09/02/2023 01:37:19.0,4.2,
09/02/2023 01:27:19.0,4.2,
09/02/2023 01:17:19.0,4.2,
09/02/2023 01:07:19.0,4.2,
09/02/2023 00:57:19.0,4.2,
09/02/2023 00:47:19.0,4.2,
09/02/2023 00:37:19.0,4.2,
09/02/2023 00:27:19.0,4.2,
09/02/2023 00:17:19.0,4.2,
09/02/2023 00:07:19.0,4.2,
08/02/2023 23:57:19.0,4.2,
08/02/2023 23:47:19.0,4.2,
08/02/2023 23:37:19.0,4.2,
08/02/2023 23:27:19.0,4.2,
08/02/2023 23:17:19.0,4.2,
08/02/2023 23:07:19.0,4.2,
08/02/2023 22:57:19.0,4.2,
08/02/2023 22:47:19.0,4.2,
08/02/2023 22:37:19.0,4.2,
08/02/2023 22:27:19.0,4.2,
08/02/2023 22:17:19.0,4.2,
08/02/2023 22:07:19.0,4.2,
08/02/2023 21:57:19.0,4.2,
08/02/2023 21:47:19.0,4.2,
08/02/2023 21:37:19.0,4.2,
08/02/2023 21:27:19.0,4.2,
08/02/2023 21:17:19.0,4.2,
08/02/2023 21:07:19.0,4.2,
08/02/2023 20:57:19.0,4.2,
08/02/2023 20:47:19.0,4.2,
08/02/2023 20:37:19.0,4.2,
08/02/2023 20:27:19.0,4.2,
08/02/2023 20:21:28.7,4.13,
08/02/2023 20:11:28.7,4.13,
08/02/2023 20:01:28.7,4.13,
08/02/2023 19:51:28.7,4.13,
08/02/2023 19:41:28.7,4.13,
08/02/2023 19:31:28.7,4.13,
08/02/2023 19:21:28.7,4.13,
08/02/2023 19:11:28.7,4.13,
08/02/2023 19:01:28.7,4.13,
08/02/2023 18:51:28.7,4.13,
08/02/2023 18:41:28.7,4.13,
08/02/2023 18:31:28.7,4.13,
08/02/2023 18:21:28.7,4.13,
08/02/2023 18:11:28.7,4.13,
08/02/2023 18:01:28.7,4.13,
08/02/2023 17:51:28.7,4.13,
08/02/2023 17:41:28.7,4.13,
08/02/2023 17:31:28.7,4.13,
08/02/2023 17:21:28.7,4.13,
08/02/2023 17:11:28.7,4.13,
08/02/2023 17:01:28.7,4.13,
08/02/2023 16:51:28.7,4.13,
08/02/2023 16:41:28.7,4.13,
08/02/2023 16:31:28.7,4.13,
08/02/2023 16:21:28.7,4.13,
08/02/2023 16:11:28.7,4.13,
08/02/2023 16:01:28.7,4.13,
08/02/2023 15:51:28.7,4.13,
08/02/2023 15:41:28.7,4.13,
08/02/2023 15:31:28.7,4.13,
08/02/2023 15:21:28.7,4.13,
08/02/2023 15:11:28.7,4.13,
08/02/2023 15:01:28.7,4.13,
08/02/2023 14:51:28.7,4.13,
08/02/2023 14:41:28.7,4.13,
08/02/2023 14:31:28.7,4.13,
08/02/2023 14:21:28.7,4.13,
08/02/2023 14:11:28.7,4.13,
08/02/2023 14:01:28.7,4.13,
08/02/2023 13:51:28.7,4.13,
08/02/2023 13:41:28.7,4.13,
08/02/2023 13:31:28.7,4.13,
08/02/2023 13:21:28.7,4.13,
08/02/2023 13:11:28.7,4.13,
08/02/2023 13:01:28.7,4.13,
08/02/2023 12:51:28.7,4.13,
08/02/2023 12:41:28.7,4.13,
08/02/2023 12:31:28.7,4.13,
08/02/2023 12:21:28.7,4.13,
08/02/2023 12:11:28.7,4.13,
08/02/2023 12:01:28.7,4.13,
08/02/2023 11:51:28.7,4.13,
08/02/2023 11:41:28.7,4.13,
08/02/2023 11:31:28.7,4.13,
08/02/2023 11:21:28.7,4.13,
08/02/2023 11:11:28.7,4.13,
08/02/2023 11:01:28.7,4.13,
08/02/2023 10:51:28.7,4.13,
08/02/2023 10:41:28.7,4.13,
08/02/2023 10:31:28.7,4.13,
08/02/2023 10:21:28.7,4.13,
08/02/2023 10:11:28.7,4.13,
08/02/2023 10:01:28.7,4.13,
08/02/2023 09:51:28.7,4.13,
08/02/2023 09:41:28.7,4.13,
08/02/2023 09:31:28.7,4.13,
08/02/2023 09:21:28.7,4.13,
08/02/2023 09:11:28.7,4.13,
08/02/2023 09:01:28.7,4.13,
08/02/2023 08:51:28.7,4.13,
08/02/2023 08:41:28.7,4.13,
08/02/2023 08:31:28.7,4.13,
08/02/2023 08:21:28.7,4.13,
08/02/2023 08:11:28.7,4.13,
08/02/2023 08:01:28.7,4.13,
08/02/2023 07:51:28.7,4.13,
08/02/2023 07:41:28.7,4.13,
08/02/2023 07:31:28.7,4.13,
08/02/2023 07:21:28.7,4.13,
08/02/2023 07:11:28.7,4.13,
08/02/2023 07:01:28.7,4.13,
08/02/2023 06:51:28.7,4.13,
08/02/2023 06:41:28.7,4.13,
08/02/2023 06:31:28.7,4.13,
08/02/2023 06:21:28.7,4.13,
08/02/2023 06:11:28.7,4.13,
08/02/2023 06:01:28.7,4.13,
08/02/2023 05:51:28.7,4.13,
08/02/2023 05:41:28.7,4.13,
08/02/2023 05:31:28.7,4.13,
08/02/2023 05:21:28.7,4.13,
08/02/2023 05:11:28.7,4.13,
08/02/2023 05:01:28.7,4.13,
08/02/2023 04:51:28.7,4.13,
08/02/2023 04:41:28.7,4.13,
08/02/2023 04:31:28.7,4.13,
08/02/2023 04:21:28.7,4.13,
08/02/2023 04:11:28.7,4.13,
08/02/2023 04:10:12.6,4.2,
08/02/2023 04:00:12.6,4.2,
08/02/2023 03:50:12.6,4.2,
08/02/2023 03:40:12.6,4.2,
08/02/2023 03:30:12.6,4.2,
08/02/2023 03:20:12.6,4.2,
08/02/2023 03:10:12.6,4.2,
08/02/2023 03:00:12.6,4.2,
08/02/2023 02:50:12.6,4.2,
08/02/2023 02:40:12.6,4.2,
08/02/2023 02:30:12.6,4.2,
08/02/2023 02:20:12.6,4.2,
08/02/2023 02:10:12.6,4.2,
08/02/2023 02:00:12.6,4.2,
08/02/2023 01:50:12.6,4.2,
08/02/2023 01:40:12.6,4.2,
08/02/2023 01:30:12.6,4.2,
08/02/2023 01:20:12.6,4.2,
08/02/2023 01:10:12.6,4.2,
08/02/2023 01:00:12.6,4.2,
08/02/2023 00:50:12.6,4.2,
08/02/2023 00:40:12.6,4.2,
08/02/2023 00:30:12.6,4.2,
08/02/2023 00:20:12.6,4.2,
08/02/2023 00:10:12.6,4.2,
08/02/2023 00:00:12.6,4.2,
07/02/2023 23:50:12.6,4.2,
07/02/2023 23:40:12.6,4.2,
07/02/2023 23:30:12.6,4.2,
07/02/2023 23:20:12.6,4.2,
07/02/2023 23:10:12.6,4.2,
07/02/2023 23:00:12.6,4.2,
07/02/2023 22:50:12.6,4.2,
07/02/2023 22:40:12.6,4.2,
07/02/2023 22:30:12.6,4.2,
07/02/2023 22:20:12.6,4.2,
07/02/2023 22:10:12.6,4.2,
07/02/2023 22:00:12.6,4.2,
07/02/2023 21:50:12.6,4.2,
07/02/2023 21:40:12.6,4.2,
07/02/2023 21:30:12.6,4.2,
07/02/2023 21:20:12.6,4.2,
07/02/2023 21:10:12.6,4.2,
07/02/2023 21:00:12.6,4.2,
07/02/2023 20:50:12.6,4.2,
07/02/2023 20:40:12.6,4.2,
07/02/2023 20:30:12.6,4.2,
07/02/2023 20:20:12.6,4.2,
07/02/2023 20:10:12.6,4.2,
07/02/2023 20:00:12.6,4.2,
07/02/2023 19:50:12.6,4.2,
07/02/2023 19:40:12.6,4.2,
07/02/2023 19:30:12.6,4.2,
07/02/2023 19:20:12.6,4.2,
07/02/2023 19:10:12.6,4.2,
07/02/2023 19:00:12.6,4.2,
07/02/2023 18:50:12.6,4.2,
07/02/2023 18:40:12.6,4.2,
07/02/2023 18:30:12.6,4.2,
07/02/2023 18:20:12.6,4.2,
07/02/2023 18:10:12.6,4.2,
07/02/2023 18:00:12.6,4.2,
07/02/2023 17:50:12.6,4.2,
07/02/2023 17:40:12.6,4.2,
07/02/2023 17:30:12.6,4.2,
07/02/2023 17:20:12.6,4.2,
07/02/2023 17:10:12.6,4.2,
07/02/2023 17:00:12.6,4.2,
07/02/2023 16:50:12.6,4.2,
07/02/2023 16:40:12.6,4.2,
07/02/2023 16:30:12.6,4.2,
07/02/2023 16:20:12.6,4.2,
07/02/2023 16:10:12.6,4.2,
07/02/2023 16:00:18.0,4.3,
07/02/2023 15:50:18.0,4.3,
07/02/2023 15:40:18.0,4.3,
07/02/2023 15:30:18.0,4.3,
07/02/2023 15:20:18.0,4.3,
07/02/2023 15:10:18.0,4.3,
07/02/2023 15:00:18.0,4.3,
07/02/2023 14:50:18.0,4.3,
07/02/2023 14:40:18.0,4.3,
07/02/2023 14:30:18.0,4.3,
07/02/2023 14:20:18.0,4.3,
07/02/2023 14:10:18.0,4.3,
07/02/2023 14:00:18.0,4.3,
07/02/2023 13:50:18.0,4.3,
07/02/2023 13:40:18.0,4.3,
07/02/2023 13:30:18.0,4.3,
07/02/2023 13:20:18.0,4.3,
07/02/2023 13:10:18.0,4.3,
07/02/2023 13:00:18.0,4.3,
07/02/2023 12:50:18.0,4.3,
07/02/2023 12:40:18.0,4.3,
07/02/2023 12:30:18.0,4.3,
07/02/2023 12:20:18.0,4.3,
07/02/2023 12:10:18.0,4.3,
07/02/2023 12:00:18.0,4.3,
07/02/2023 11:53:38.1,4.92,
07/02/2023 11:43:38.1,4.92,
07/02/2023 11:33:38.1,4.92,
07/02/2023 11:23:38.1,4.92,
07/02/2023 11:13:38.1,4.92,
07/02/2023 11:03:38.1,4.92,
07/02/2023 10:53:38.1,4.92,
07/02/2023 10:43:38.1,4.92,
07/02/2023 10:33:38.1,4.92,
07/02/2023 10:23:38.1,4.92,
07/02/2023 10:13:38.1,4.92,
07/02/2023 10:03:38.1,4.92,
07/02/2023 09:53:38.1,4.92,
07/02/2023 09:43:38.1,4.92,
07/02/2023 09:33:38.1,4.92,
07/02/2023 09:23:38.1,4.92,
07/02/2023 09:13:38.1,4.92,
07/02/2023 09:03:38.1,4.92,
07/02/2023 08:53:38.1,4.92,
07/02/2023 08:43:38.1,4.92,
07/02/2023 08:33:38.1,4.92,
07/02/2023 08:23:38.1,4.92,
07/02/2023 08:13:38.1,4.92,
07/02/2023 08:03:38.1,4.92,
07/02/2023 07:53:38.1,4.92,
07/02/2023 07:43:38.1,4.92,
07/02/2023 07:33:38.1,4.92,
07/02/2023 07:23:38.1,4.92,
07/02/2023 07:13:38.1,4.92,
07/02/2023 07:03:38.1,4.92,
07/02/2023 06:53:38.1,4.92,
07/02/2023 06:43:38.1,4.92,
07/02/2023 06:33:38.1,4.92,
07/02/2023 06:23:38.1,4.92,
07/02/2023 06:13:38.1,4.92,
07/02/2023 06:03:38.1,4.92,
07/02/2023 05:53:38.1,4.92,
07/02/2023 05:43:38.1,4.92,
07/02/2023 05:33:38.1,4.92,
07/02/2023 05:23:38.1,4.92,
07/02/2023 05:13:38.1,4.92,
07/02/2023 05:03:38.1,4.92,
07/02/2023 04:53:38.1,4.92,
07/02/2023 04:43:38.1,4.92,
07/02/2023 04:33:38.1,4.92,
07/02/2023 04:23:38.1,4.92,
07/02/2023 04:13:38.1,4.92,
07/02/2023 04:03:38.1,4.92,
07/02/2023 03:53:38.1,4.92,
07/02/2023 03:43:38.1,4.92,
07/02/2023 03:36:10.1,4.96,
07/02/2023 03:26:10.1,4.96,
07/02/2023 03:16:10.1,4.96,
07/02/2023 03:06:10.1,4.96,
07/02/2023 02:56:10.1,4.96,
07/02/2023 02:46:10.1,4.96,
07/02/2023 02:36:10.1,4.96,
07/02/2023 02:26:10.1,4.96,
07/02/2023 02:16:10.1,4.96,
07/02/2023 02:06:10.1,4.96,
07/02/2023 01:56:10.1,4.96,
07/02/2023 01:46:10.1,4.96,
07/02/2023 01:36:10.1,4.96,
07/02/2023 01:26:10.1,4.96,
07/02/2023 01:16:10.1,4.96,
07/02/2023 01:06:10.1,4.96,
07/02/2023 00:56:10.1,4.96,
07/02/2023 00:46:10.1,4.96,
07/02/2023 00:36:10.1,4.96,
07/02/2023 00:26:10.1,4.96,
07/02/2023 00:16:10.1,4.96,
07/02/2023 00:06:10.1,4.96,
06/02/2023 23:56:10.1,4.96,
06/02/2023 23:46:10.1,4.96,
06/02/2023 23:36:10.1,4.96,
06/02/2023 23:26:10.1,4.96,
06/02/2023 23:16:10.1,4.96,
06/02/2023 23:06:10.1,4.96,
06/02/2023 22:56:10.1,4.96,
06/02/2023 22:46:10.1,4.96,
06/02/2023 22:36:10.1,4.96,
06/02/2023 22:26:10.1,4.96,
06/02/2023 22:16:10.1,4.96,
06/02/2023 22:06:10.1,4.96,
06/02/2023 21:56:10.1,4.96,
06/02/2023 21:46:10.1,4.96,
06/02/2023 21:36:10.1,4.96,
06/02/2023 21:26:10.1,4.96,
06/02/2023 21:16:10.1,4.96,
06/02/2023 21:06:10.1,4.96,
06/02/2023 20:56:10.1,4.96,
06/02/2023 20:46:10.1,4.96,
06/02/2023 20:36:10.1,4.96,
06/02/2023 20:26:10.1,4.96,
06/02/2023 20:16:10.1,4.96,
06/02/2023 20:10:43.3,5,
06/02/2023 20:00:43.3,5,
06/02/2023 19:50:43.3,5,
06/02/2023 19:40:43.3,5,
06/02/2023 19:30:43.3,5,
06/02/2023 19:20:43.3,5,
06/02/2023 19:10:43.3,5,
06/02/2023 19:00:43.3,5,
06/02/2023 18:50:43.3,5,
06/02/2023 18:40:43.3,5,
06/02/2023 18:30:43.3,5,
06/02/2023 18:20:43.3,5,
06/02/2023 18:10:43.3,5,
06/02/2023 18:00:43.3,5,
06/02/2023 17:50:43.3,5,
06/02/2023 17:40:43.3,5,
06/02/2023 17:30:43.3,5,
06/02/2023 17:20:43.3,5,
06/02/2023 17:10:43.3,5,
06/02/2023 17:00:43.3,5,
06/02/2023 16:50:43.3,5,
06/02/2023 16:40:43.3,5,
06/02/2023 16:30:43.3,5,
06/02/2023 16:20:43.3,5,
06/02/2023 16:10:43.3,5,
06/02/2023 16:00:43.3,5,
06/02/2023 15:50:43.3,5,
06/02/2023 15:40:43.3,5,
06/02/2023 15:30:43.3,5,
06/02/2023 15:20:43.3,5,
06/02/2023 15:10:43.3,5,
06/02/2023 15:00:43.3,5,
06/02/2023 14:50:43.3,5,
06/02/2023 14:40:43.3,5,
06/02/2023 14:30:43.3,5,
06/02/2023 14:20:43.3,5,
06/02/2023 14:10:43.3,5,
06/02/2023 14:00:43.3,5,
06/02/2023 13:50:43.3,5,
06/02/2023 13:40:43.3,5,
06/02/2023 13:30:43.3,5,
06/02/2023 13:20:43.3,5,
06/02/2023 13:10:43.3,5,
06/02/2023 13:00:43.3,5,
06/02/2023 12:50:43.3,5,
06/02/2023 12:40:43.3,5,
06/02/2023 12:30:43.3,5,
06/02/2023 12:20:43.3,5,
06/02/2023 12:10:43.3,5,
06/02/2023 12:00:43.3,5,
06/02/2023 11:50:43.3,5,
06/02/2023 11:40:43.3,5,
06/02/2023 11:30:43.3,5,
06/02/2023 11:20:43.3,5,
06/02/2023 11:10:43.3,5,
06/02/2023 11:00:43.3,5,
06/02/2023 10:50:43.3,5,
06/02/2023 10:40:43.3,5,
06/02/2023 10:30:43.3,5,
06/02/2023 10:20:43.3,5,
06/02/2023 10:10:43.3,5,
06/02/2023 10:00:43.3,5,
06/02/2023 09:50:43.3,5,
06/02/2023 09:40:43.3,5,
06/02/2023 09:30:43.3,5,
06/02/2023 09:20:43.3,5,
06/02/2023 09:20:36.6,4.35,
06/02/2023 09:10:36.6,4.35,
06/02/2023 09:00:36.6,4.35,
06/02/2023 08:50:36.6,4.35,
06/02/2023 08:40:36.6,4.35,
06/02/2023 08:30:36.6,4.35,
06/02/2023 08:20:36.6,4.35,
06/02/2023 08:10:36.6,4.35,
06/02/2023 08:00:36.6,4.35,
06/02/2023 07:50:36.6,4.35,
06/02/2023 07:40:36.6,4.35,
06/02/2023 07:30:36.6,4.35,
06/02/2023 07:20:36.6,4.35,
06/02/2023 07:10:36.6,4.35,
06/02/2023 07:00:36.6,4.35,
06/02/2023 06:50:36.6,4.35,
06/02/2023 06:40:36.6,4.35,
06/02/2023 06:30:36.6,4.35,
06/02/2023 06:20:36.6,4.35,
06/02/2023 06:10:36.6,4.35,
06/02/2023 06:00:36.6,4.35,
06/02/2023 05:50:36.6,4.35,
06/02/2023 05:40:36.6,4.35,
06/02/2023 05:30:36.6,4.35,
06/02/2023 05:20:36.6,4.35,
