Name,\\pi3\mkp_dt_40450
Data Type,Float 32
Number of Values,38085
Time,Value,Value Attributes
26-Jan-2023 14:39:23.40668,1.2661
26-Jan-2023 14:38:03.07207,1.2484
26-Jan-2023 14:35:40.67291,1.2515
26-Jan-2023 14:34:11.16179,1.278
26-Jan-2023 14:33:04.09695,1.26
26-Jan-2023 14:31:56.95511,1.2559
26-Jan-2023 14:29:22.28125,1.2562
26-Jan-2023 14:28:02.7957,1.2513
26-Jan-2023 14:26:58.71803,1.2775
26-Jan-2023 14:25:37.32437,1.2552
26-Jan-2023 14:24:12.85454,1.0937
26-Jan-2023 14:23:10.75398,1.0436
26-Jan-2023 14:21:57.45078,1.2574
26-Jan-2023 14:20:55.34023,1.2805
26-Jan-2023 14:19:46.09526,1.2497
26-Jan-2023 14:16:13.43207,1.2528
26-Jan-2023 14:14:38.73766,1.2824
26-Jan-2023 14:13:30.60374,1.2541
26-Jan-2023 14:10:42.71614,1.2554
26-Jan-2023 14:09:42.63069,1.2548
26-Jan-2023 14:08:27.37138,1.2831
26-Jan-2023 14:07:15.15825,1.2649
26-Jan-2023 14:05:35.38354,1.2829
26-Jan-2023 14:01:28.18839,1.2384
26-Jan-2023 14:00:28.18695,1.1706
26-Jan-2023 13:59:24.13127,1.2832
26-Jan-2023 13:52:34.1358,1.2835
26-Jan-2023 13:51:33.1183,1.2788
26-Jan-2023 13:49:40.20384,1.281
26-Jan-2023 13:29:42.79626,1.2794
26-Jan-2023 13:10:10.80215,1.2809
26-Jan-2023 12:18:30.23383,1.2794
26-Jan-2023 11:38:17.42842,1.2688
26-Jan-2023 11:23:06.96129,1.2582
26-Jan-2023 11:16:44.03386,1.2566
26-Jan-2023 11:06:24.30544,1.1684
26-Jan-2023 11:04:35.33337,1.1978
26-Jan-2023 11:03:32.24417,1.2331
26-Jan-2023 11:02:32.08218,1.2033
26-Jan-2023 11:01:26.89403,1.2018
26-Jan-2023 11:00:23.78787,1.2753
26-Jan-2023 10:58:58.10374,1.2797
26-Jan-2023 10:57:13.08997,1.2304
26-Jan-2023 10:56:11.59209,1.215
26-Jan-2023 10:55:11.48296,1.1655
26-Jan-2023 10:54:11.31584,1.0017
26-Jan-2023 10:48:15.55959,1.2216
26-Jan-2023 10:46:25.45245,1.2259
26-Jan-2023 10:44:00.68117,1.237
26-Jan-2023 10:42:54.41837,1.2203
26-Jan-2023 10:38:14.95837,1.2145
26-Jan-2023 10:37:14.73592,1.2355
26-Jan-2023 10:35:32.66907,1.2105
26-Jan-2023 10:33:00.74237,1.215
26-Jan-2023 10:31:31.89128,1.2111
26-Jan-2023 10:30:21.47224,1.2406
26-Jan-2023 10:29:14.18846,1.2098
26-Jan-2023 10:27:55.6299,1.2205
26-Jan-2023 10:26:50.27815,1.2199
26-Jan-2023 10:24:26.45293,1.2527
26-Jan-2023 10:23:22.11023,1.2244
26-Jan-2023 10:21:55.40828,1.2231
26-Jan-2023 10:20:27.62125,1.2314
26-Jan-2023 10:19:27.46785,1.2672
26-Jan-2023 10:18:27.32536,1.1932
26-Jan-2023 10:17:27.12991,1.2873
26-Jan-2023 10:14:21.41028,1.2815
26-Jan-2023 10:13:18.20171,1.2864
26-Jan-2023 09:22:52.15036,1.2865
26-Jan-2023 09:15:21.80357,1.2895
26-Jan-2023 08:24:05.76242,1.2878
26-Jan-2023 08:16:59.77003,1.2124
26-Jan-2023 08:15:59.59659,1.2881
26-Jan-2023 07:06:54.70822,1.2889
26-Jan-2023 06:07:47.57008,1.288
26-Jan-2023 00:20:28.23012,1.2819
25-Jan-2023 22:14:23.52391,1.2751
25-Jan-2023 21:27:31.16786,1.2704
25-Jan-2023 21:05:46.88318,1.2535
25-Jan-2023 20:59:53.23195,1.2459
25-Jan-2023 20:51:24.47581,1.2367
25-Jan-2023 20:46:44.92877,1.2275
25-Jan-2023 20:43:26.03238,1.2291
25-Jan-2023 20:40:22.59088,1.2276
25-Jan-2023 20:38:59.56413,1.1666
25-Jan-2023 20:34:13.64876,1.1586
25-Jan-2023 20:32:32.04694,1.1564
25-Jan-2023 20:31:19.08575,1.1848
25-Jan-2023 20:30:15.56812,1.1
25-Jan-2023 20:29:15.07365,1.0068
25-Jan-2023 20:26:56.58372,1.0014
25-Jan-2023 20:25:54.07915,1.0405
25-Jan-2023 20:24:51.60857,1.1143
25-Jan-2023 20:23:43.00264,1.1222
25-Jan-2023 20:22:39.342,1.168
25-Jan-2023 20:21:34.72729,1.2022
25-Jan-2023 20:20:33.17877,1.1944
25-Jan-2023 20:18:58.90837,1.2052
25-Jan-2023 20:17:34.89355,1.2071
25-Jan-2023 20:16:01.76622,1.195
25-Jan-2023 20:14:35.62929,1.1845
25-Jan-2023 20:13:35.14783,1.196
25-Jan-2023 20:12:32.51125,1.1249
25-Jan-2023 20:11:32.01778,1.002
25-Jan-2023 20:06:19.01785,1.0631
25-Jan-2023 20:05:18.5154,1.1205
25-Jan-2023 20:04:15.8318,1.1345
25-Jan-2023 20:02:57.04729,1.1688
25-Jan-2023 20:01:53.41064,1.1758
25-Jan-2023 20:00:40.68648,1.1316
25-Jan-2023 19:59:37.04784,1.1272
25-Jan-2023 19:58:35.43631,1.1304
25-Jan-2023 19:57:33.81877,1.0139
25-Jan-2023 19:54:43.82304,1.0233
25-Jan-2023 19:53:38.17828,1.0048
25-Jan-2023 19:52:37.65181,1.0153
25-Jan-2023 19:51:37.18236,1.0046
25-Jan-2023 19:50:32.40065,1.0968
25-Jan-2023 19:49:26.78288,1.0987
25-Jan-2023 19:48:14.07072,1.1066
25-Jan-2023 19:47:10.51208,1.1279
25-Jan-2023 19:46:03.90527,1.0977
25-Jan-2023 19:45:02.30174,1.0671
25-Jan-2023 19:43:58.6501,1.0597
25-Jan-2023 19:42:58.02362,1
25-Jan-2023 19:41:57.61716,1
25-Jan-2023 19:40:55.85362,1.011
25-Jan-2023 19:39:55.19516,1.0048
25-Jan-2023 19:36:52.50069,1.0114
25-Jan-2023 19:35:49.94711,1.0832
25-Jan-2023 19:34:44.43436,1.1378
25-Jan-2023 19:33:41.81377,1.1337
25-Jan-2023 19:32:40.32625,1.1036
25-Jan-2023 19:31:33.86844,1.0968
25-Jan-2023 19:30:32.61594,1.0974
25-Jan-2023 19:29:31.25043,1.146
25-Jan-2023 19:28:30.96497,1.1603
25-Jan-2023 19:27:16.18469,1.104
25-Jan-2023 19:26:12.64806,1
25-Jan-2023 19:25:11.16052,1.0215
25-Jan-2023 19:24:05.73978,1.0013
25-Jan-2023 19:21:52.04813,1.0808
25-Jan-2023 19:20:48.80051,1.0921
25-Jan-2023 19:18:57.72514,1.0927
25-Jan-2023 19:16:43.10143,1.0861
25-Jan-2023 19:15:23.69888,1.1311
25-Jan-2023 19:14:11.25374,1.1324
25-Jan-2023 19:13:05.987,1.1175
25-Jan-2023 19:12:03.84843,1.0882
25-Jan-2023 19:11:00.49881,1.02
25-Jan-2023 19:07:15.58093,1.0082
25-Jan-2023 19:06:14.36842,1.0868
25-Jan-2023 19:05:13.90596,1.0877
25-Jan-2023 19:04:13.41949,1.0832
25-Jan-2023 19:03:10.73091,1.0879
25-Jan-2023 19:02:07.39528,1.1534
25-Jan-2023 19:01:05.88976,1.1678
25-Jan-2023 19:00:03.57619,1.1606
25-Jan-2023 18:58:47.85385,1.1603
25-Jan-2023 18:57:40.414,1.1441
25-Jan-2023 18:56:37.52339,1.0931
25-Jan-2023 18:55:31.76663,1.0188
25-Jan-2023 18:49:55.43536,1.0172
25-Jan-2023 18:48:51.53671,1.0974
25-Jan-2023 18:47:49.65517,1.1702
25-Jan-2023 18:46:49.47672,1.2372
25-Jan-2023 18:45:43.28793,1.2167
25-Jan-2023 18:43:56.2258,1.2215
25-Jan-2023 18:40:55.83163,1.2312
25-Jan-2023 18:39:37.20596,1.2679
25-Jan-2023 18:38:30.70415,1.2358
25-Jan-2023 18:33:32.57408,1.2389
25-Jan-2023 18:32:24.88321,1.273
25-Jan-2023 18:31:18.3934,1.2381
25-Jan-2023 18:26:35.13617,1.2416
25-Jan-2023 18:25:18.75481,1.2794
25-Jan-2023 18:24:12.56702,1.2448
25-Jan-2023 18:19:36.5032,1.2397
25-Jan-2023 18:18:22.06894,1.2759
25-Jan-2023 18:17:16.93323,1.238
25-Jan-2023 18:12:54.17917,1.238
25-Jan-2023 18:11:43.92415,1.2728
25-Jan-2023 18:10:39.75847,1.2404
25-Jan-2023 18:09:13.24051,1.254
25-Jan-2023 18:08:09.04683,1.2515
25-Jan-2023 18:07:03.93111,1.2711
25-Jan-2023 18:05:27.25858,1.2892
25-Jan-2023 18:02:40.259,1.2554
25-Jan-2023 18:01:30.00398,1.2914
25-Jan-2023 17:59:12.49411,1.2898
25-Jan-2023 17:55:04.94493,1.2915
25-Jan-2023 17:53:46.48244,1.1338
25-Jan-2023 17:52:39.27159,1.2875
25-Jan-2023 17:36:06.18073,1.2886
25-Jan-2023 17:26:13.30977,1.2901
25-Jan-2023 17:15:40.52553,1.2931
25-Jan-2023 17:12:20.83209,1.2885
25-Jan-2023 17:10:51.17496,1.2931
25-Jan-2023 17:01:11.60519,1.2915
25-Jan-2023 16:55:16.45055,1.2961
25-Jan-2023 16:52:02.95085,1.2915
25-Jan-2023 16:50:45.56845,1.2961
25-Jan-2023 16:45:52.59654,1.2932
25-Jan-2023 16:41:56.07784,1.2947
25-Jan-2023 16:27:52.3887,1.2963
25-Jan-2023 16:24:14.45723,1.2932
25-Jan-2023 16:20:00.84669,1.2993
25-Jan-2023 16:15:37.97264,1.2932
25-Jan-2023 16:14:18.5751,1.2979
25-Jan-2023 16:05:41.20747,1.2964
25-Jan-2023 15:58:54.7522,1.301
25-Jan-2023 15:57:01.46971,1.2951
25-Jan-2023 15:55:25.74023,1.2968
25-Jan-2023 15:54:00.11632,1.3043
25-Jan-2023 15:45:03.36958,1.2994
25-Jan-2023 15:42:37.81825,1.3009
25-Jan-2023 15:38:43.54883,1.3056
25-Jan-2023 15:36:48.47424,1.2961
25-Jan-2023 15:33:57.23843,1.3027
25-Jan-2023 15:28:01.83409,1.3061
25-Jan-2023 15:26:17.91513,1.2995
25-Jan-2023 15:23:30.91658,1.3026
25-Jan-2023 15:16:53.82283,1.3073
25-Jan-2023 15:15:30.24205,1.3027
25-Jan-2023 15:13:56.41768,1.2965
25-Jan-2023 15:12:02.41414,1.3061
25-Jan-2023 15:04:57.60582,1.3046
25-Jan-2023 15:02:25.77711,1.2998
25-Jan-2023 15:01:17.51721,1.3045
25-Jan-2023 14:57:29.25514,1.3091
25-Jan-2023 14:53:19.72685,1.301
25-Jan-2023 14:50:23.40976,1.3042
25-Jan-2023 14:43:39.0246,1.3073
25-Jan-2023 14:40:13.41682,1.3042
25-Jan-2023 14:32:50.68547,1.3089
25-Jan-2023 14:29:58.49861,1.3011
25-Jan-2023 14:28:37.10194,1.3057
25-Jan-2023 14:23:34.49962,1.3103
25-Jan-2023 14:18:52.35246,1.3042
25-Jan-2023 14:17:34.91103,1.3104
25-Jan-2023 14:12:37.53,1.3089
25-Jan-2023 14:09:34.1685,1.3104
25-Jan-2023 14:01:42.49849,1.3089
25-Jan-2023 13:56:08.27234,1.3104
25-Jan-2023 13:54:31.5208,1.3027
25-Jan-2023 13:51:59.72411,1.3058
25-Jan-2023 13:47:56.22116,1.3089
25-Jan-2023 13:41:22.87564,1.3105
25-Jan-2023 13:39:19.59659,1.306
25-Jan-2023 13:29:11.30675,1.3093
25-Jan-2023 13:27:14.13304,1.303
25-Jan-2023 13:24:25.09335,1.3045
25-Jan-2023 13:11:30.85101,1.3046
25-Jan-2023 13:08:38.78017,1.2985
25-Jan-2023 13:06:01.87718,1.3001
25-Jan-2023 12:56:36.4498,1.2925
25-Jan-2023 12:50:16.56604,1.2879
25-Jan-2023 12:42:13.70139,1.2802
25-Jan-2023 12:39:34.84129,1.2772
25-Jan-2023 12:35:42.57399,1.2757
25-Jan-2023 12:33:36.28876,1.268
25-Jan-2023 12:29:34.83794,1.2694
25-Jan-2023 12:26:46.77231,1.2618
25-Jan-2023 12:24:27.22932,1.2556
25-Jan-2023 12:23:21.98859,1.2605
25-Jan-2023 12:13:53.58403,1.2755
25-Jan-2023 12:12:17.86555,1.1694
25-Jan-2023 12:09:00.07422,1.1655
25-Jan-2023 12:07:59.99878,1.2742
25-Jan-2023 12:06:57.88423,1.1399
25-Jan-2023 12:05:22.26076,1.1465
25-Jan-2023 12:04:20.2132,1.1758
25-Jan-2023 12:03:11.03824,1.1693
25-Jan-2023 12:02:09.01369,1.184
25-Jan-2023 12:01:02.90891,1.1641
25-Jan-2023 12:00:02.88846,1.1621
25-Jan-2023 11:58:52.54343,1.1909
25-Jan-2023 11:56:02.41869,1.1961
25-Jan-2023 11:54:55.23184,1.2155
25-Jan-2023 11:53:50.07111,1.2003
25-Jan-2023 11:52:39.84909,1.2035
25-Jan-2023 11:48:45.71867,1.1874
25-Jan-2023 11:47:42.54607,1.2052
25-Jan-2023 11:46:36.32727,1.187
25-Jan-2023 11:45:26.03224,1.1919
25-Jan-2023 11:44:08.66982,1.2091
25-Jan-2023 11:42:37.90962,1.2289
25-Jan-2023 11:41:35.81606,1.2391
25-Jan-2023 11:40:28.61621,1.2817
25-Jan-2023 11:39:28.58177,1.2379
25-Jan-2023 11:36:13.01758,1.2307
25-Jan-2023 11:35:04.69267,1.2373
25-Jan-2023 11:33:39.05276,1.2859
25-Jan-2023 11:31:47.94139,1.2063
25-Jan-2023 11:30:44.73778,1.2319
25-Jan-2023 11:29:38.18797,1.2006
25-Jan-2023 11:28:23.42668,1.223
25-Jan-2023 11:27:22.34918,1.2189
25-Jan-2023 11:26:09.02299,1.2542
25-Jan-2023 11:25:06.94943,1.2344
25-Jan-2023 11:24:05.84993,1.2943
25-Jan-2023 11:21:52.38829,1.294
25-Jan-2023 11:20:44.15138,1.2919
25-Jan-2023 11:19:41.97983,1.2152
25-Jan-2023 11:18:37.83714,1.2131
25-Jan-2023 11:17:06.09489,1.2096
25-Jan-2023 11:15:53.85477,1.1926
25-Jan-2023 11:14:32.3851,1.2142
25-Jan-2023 11:13:28.18343,1.2059
25-Jan-2023 11:12:28.11497,1.3029
25-Jan-2023 11:11:27.97054,1.2356
25-Jan-2023 11:10:19.74762,1.2164
25-Jan-2023 11:09:15.56195,1.1862
25-Jan-2023 11:08:12.43533,1.1591
25-Jan-2023 11:07:10.42378,1.1438
25-Jan-2023 11:06:07.18016,1.1299
25-Jan-2023 11:05:07.04771,1.2103
25-Jan-2023 11:04:06.97528,1.2765
25-Jan-2023 11:02:38.41821,1.2513
25-Jan-2023 11:01:36.26164,1.2484
25-Jan-2023 10:57:59.29723,1.236
25-Jan-2023 10:56:37.77055,1.2132
25-Jan-2023 10:55:36.68706,1.2049
25-Jan-2023 10:54:36.67462,1
25-Jan-2023 10:48:49.40973,1.1422
25-Jan-2023 10:47:47.24118,1.3081
25-Jan-2023 10:46:14.51987,1.2979
25-Jan-2023 10:45:12.37531,1.2008
25-Jan-2023 10:44:10.26476,1.1746
25-Jan-2023 10:43:09.18025,1.2187
25-Jan-2023 10:41:46.66852,1.264
25-Jan-2023 10:40:46.61108,1.2597
25-Jan-2023 10:38:12.90228,1.2652
25-Jan-2023 10:36:16.72163,1.2201
25-Jan-2023 10:34:39.99109,1.2384
25-Jan-2023 10:33:30.71312,1.2199
25-Jan-2023 10:31:13.23425,1.2203
25-Jan-2023 10:29:46.73743,1.248
25-Jan-2023 10:28:45.65379,1.2225
25-Jan-2023 10:27:40.40807,1.2458
25-Jan-2023 10:26:10.71193,1.2504
25-Jan-2023 10:25:10.65749,1.2211
25-Jan-2023 10:24:10.64404,1.2167
25-Jan-2023 10:23:08.49649,1.2129
25-Jan-2023 10:21:54.13023,1.2118
25-Jan-2023 10:20:54.0658,1.2315
25-Jan-2023 10:19:50.98018,1.2571
25-Jan-2023 10:18:48.85463,1.2311
25-Jan-2023 10:17:46.67706,1.2347
25-Jan-2023 10:16:38.41315,1.238
25-Jan-2023 10:15:36.27159,1.2344
25-Jan-2023 10:14:33.09798,1.235
25-Jan-2023 10:13:33.01654,1.2709
25-Jan-2023 10:12:31.88004,1.243
25-Jan-2023 10:11:30.71953,1.2286
25-Jan-2023 10:10:29.58403,1.2363
25-Jan-2023 10:09:28.44453,1.2356
25-Jan-2023 10:08:20.13261,1.2352
25-Jan-2023 10:07:06.81541,1.2653
25-Jan-2023 10:06:03.63879,1.2402
25-Jan-2023 10:04:34.98372,1.2471
25-Jan-2023 10:03:32.77817,1.2656
25-Jan-2023 10:02:29.62254,1.2385
25-Jan-2023 10:01:27.47198,1.2501
25-Jan-2023 10:00:04.94325,1.2089
25-Jan-2023 09:59:04.80981,1.3237
25-Jan-2023 09:56:37.02736,1.3253
25-Jan-2023 09:55:21.60704,1.2887
25-Jan-2023 09:54:16.4763,1.3268
25-Jan-2023 09:51:22.23532,1.3206
25-Jan-2023 09:48:58.7061,1.3157
25-Jan-2023 09:47:20.94351,1.322
25-Jan-2023 09:40:12.17795,1.3175
25-Jan-2023 09:38:52.80241,1.3221
25-Jan-2023 09:33:34.8112,1.3206
25-Jan-2023 09:30:09.94046,1.3175
25-Jan-2023 09:23:44.89742,1.3207
25-Jan-2023 09:21:01.86708,1.3176
25-Jan-2023 09:15:22.69565,1.3222
25-Jan-2023 09:14:08.44841,1.3175
25-Jan-2023 09:12:00.11705,1.3128
25-Jan-2023 09:10:41.76956,1.3191
25-Jan-2023 09:04:55.42374,1.319
25-Jan-2023 09:02:16.41164,1.3141
25-Jan-2023 09:00:53.94991,1.3205
25-Jan-2023 08:56:16.90907,1.0309
25-Jan-2023 08:53:13.69455,1.3212
25-Jan-2023 08:51:41.03925,1.3201
25-Jan-2023 08:49:29.74373,1.3077
25-Jan-2023 08:47:32.63002,1.0495
25-Jan-2023 08:46:32.54758,1.0076
25-Jan-2023 08:43:07.87686,1.3186
25-Jan-2023 08:26:43.22447,1.3204
25-Jan-2023 08:02:21.82678,1.3173
25-Jan-2023 07:34:04.55521,1.3157
25-Jan-2023 07:13:01.94627,1.3172
25-Jan-2023 06:22:21.64616,1.314
25-Jan-2023 06:12:24.877,1.311
25-Jan-2023 06:10:56.30092,1.3122
25-Jan-2023 06:04:37.42822,1.309
25-Jan-2023 06:02:03.80443,1.3105
25-Jan-2023 05:55:14.45299,1.3123
25-Jan-2023 05:51:51.70038,1.3092
25-Jan-2023 05:47:14.6275,1.3138
25-Jan-2023 05:44:57.31464,1.3092
25-Jan-2023 05:38:09.51129,1.3137
25-Jan-2023 05:31:56.08591,1.3075
25-Jan-2023 05:30:44.88483,1.3121
25-Jan-2023 05:24:30.17137,1.309
25-Jan-2023 05:12:07.74585,1.3107
25-Jan-2023 05:02:06.0804,1.3092
25-Jan-2023 04:58:18.81837,1.3107
25-Jan-2023 04:53:03.1413,1.3092
25-Jan-2023 04:44:49.25201,1.3122
25-Jan-2023 04:42:27.71591,1.3061
25-Jan-2023 04:39:45.81165,1.3076
25-Jan-2023 04:35:56.73653,1.3122
25-Jan-2023 04:31:01.41461,1.3061
25-Jan-2023 04:29:24.66707,1.3107
25-Jan-2023 04:21:08.80067,1.3061
25-Jan-2023 04:19:53.46536,1.3107
25-Jan-2023 04:11:26.44232,1.3078
25-Jan-2023 04:05:25.02063,1.3123
25-Jan-2023 04:02:47.31259,1.3046
25-Jan-2023 04:00:18.62709,1.3127
25-Jan-2023 03:56:11.22992,1.0412
25-Jan-2023 03:53:09.93654,1.3069
25-Jan-2023 03:48:48.24455,1.3128
25-Jan-2023 03:47:04.4566,1.3065
25-Jan-2023 03:43:25.52206,1.3112
25-Jan-2023 03:37:52.71402,1.308
25-Jan-2023 03:29:38.90373,1.3126
25-Jan-2023 03:28:25.51152,1.3077
25-Jan-2023 03:25:12.06645,1.3092
25-Jan-2023 03:19:24.92458,1.3139
25-Jan-2023 03:18:01.42079,1.3093
25-Jan-2023 03:09:32.10762,1.3139
25-Jan-2023 03:05:11.32768,1.3078
25-Jan-2023 03:03:04.97945,1.3139
25-Jan-2023 02:58:02.54013,1.3124
25-Jan-2023 02:47:47.69092,1.3155
25-Jan-2023 02:44:46.45554,1.3094
25-Jan-2023 02:42:06.53539,1.3155
25-Jan-2023 02:40:19.59625,1.034
25-Jan-2023 02:36:00.97446,1.3159
25-Jan-2023 02:34:11.00114,1.3165
25-Jan-2023 02:30:39.28102,1.3089
25-Jan-2023 02:27:24.87189,1.3152
25-Jan-2023 02:20:38.58862,1.3137
25-Jan-2023 02:17:56.63435,1.309
25-Jan-2023 02:16:44.23521,1.3152
25-Jan-2023 02:10:57.00533,1.3136
25-Jan-2023 02:07:48.57253,1.3105
25-Jan-2023 02:05:13.79767,1.3166
25-Jan-2023 01:59:55.00641,1.3104
25-Jan-2023 01:57:28.44801,1.3137
25-Jan-2023 01:51:26.79932,1.3122
25-Jan-2023 01:44:11.97241,1.3154
25-Jan-2023 01:39:41.0869,1.3092
25-Jan-2023 01:38:04.35536,1.3124
25-Jan-2023 01:28:00.29576,1.3142
25-Jan-2023 01:18:50.27927,1.3114
25-Jan-2023 01:13:26.39572,1.3161
25-Jan-2023 01:11:23.14467,1.3115
25-Jan-2023 01:08:07.71048,1.3131
25-Jan-2023 01:01:34.71896,1.3116
25-Jan-2023 00:52:33.06795,1.3149
25-Jan-2023 00:49:16.5927,1.3087
25-Jan-2023 00:48:15.49719,1.3133
25-Jan-2023 00:42:32.32655,1.3119
25-Jan-2023 00:39:16.80534,1.3135
25-Jan-2023 00:31:59.04128,1.3103
25-Jan-2023 00:23:49.22023,1.3147
25-Jan-2023 00:20:34.69308,1.3085
25-Jan-2023 00:19:20.25383,1.3131
25-Jan-2023 00:05:00.6106,1.3132
25-Jan-2023 00:01:28.64346,1.3101
24-Jan-2023 23:53:46.31799,1.3146
24-Jan-2023 23:50:59.36342,1.307
24-Jan-2023 23:49:28.67923,1.3138
24-Jan-2023 23:43:24.04935,1.3108
24-Jan-2023 23:39:54.29134,1.3123
24-Jan-2023 23:34:43.61554,1.3107
24-Jan-2023 23:31:43.24922,1.3122
24-Jan-2023 23:25:35.71017,1.3107
24-Jan-2023 23:17:47.22633,1.3138
24-Jan-2023 23:13:14.2767,1.3077
24-Jan-2023 23:12:06.0638,1.3125
24-Jan-2023 23:05:35.98146,1.311
24-Jan-2023 23:01:46.87834,1.3125
24-Jan-2023 22:57:01.36499,1.3109
24-Jan-2023 22:48:40.46906,1.314
24-Jan-2023 22:47:29.20711,1.3079
24-Jan-2023 22:44:55.46622,1.3094
24-Jan-2023 22:39:24.40318,1.3142
24-Jan-2023 22:36:58.23181,1.3096
24-Jan-2023 22:27:04.61098,1.3127
24-Jan-2023 22:24:25.74973,1.3066
24-Jan-2023 22:23:08.50806,1.3114
24-Jan-2023 22:16:59.85657,1.3098
24-Jan-2023 22:08:03.02638,1.3128
24-Jan-2023 22:05:30.21965,1.3067
24-Jan-2023 22:04:02.62807,1.3114
24-Jan-2023 21:57:51.91946,1.3098
24-Jan-2023 21:49:15.40956,1.313
24-Jan-2023 21:45:58.72403,1.3085
24-Jan-2023 21:36:11.66365,1.313
24-Jan-2023 21:33:32.69351,1.3069
24-Jan-2023 21:31:42.72951,1.3116
24-Jan-2023 21:29:27.25688,1.0014
24-Jan-2023 21:26:09.52629,1.1995
24-Jan-2023 21:25:07.41634,1.3101
24-Jan-2023 21:18:10.8078,1.3101
24-Jan-2023 21:12:40.82678,1.3086
24-Jan-2023 21:09:29.16458,1.3102
24-Jan-2023 21:01:57.74983,1.3071
24-Jan-2023 20:58:51.08894,1.3101
24-Jan-2023 20:53:09.74919,1.3087
24-Jan-2023 20:43:51.90266,1.3119
24-Jan-2023 20:40:52.56325,1.3058
24-Jan-2023 20:39:07.63556,1.3103
24-Jan-2023 20:29:58.38757,1.3088
24-Jan-2023 20:24:44.7326,1.3103
24-Jan-2023 20:08:30.77957,1.3087
24-Jan-2023 20:01:52.02318,1.3087
24-Jan-2023 19:52:22.31889,1.3085
24-Jan-2023 19:48:38.59663,1.3086
24-Jan-2023 19:42:23.33073,1.3071
24-Jan-2023 19:38:58.85971,1.3086
24-Jan-2023 19:33:39.47537,1.3071
24-Jan-2023 19:26:36.27242,1.3101
24-Jan-2023 19:24:28.90131,1.3054
24-Jan-2023 19:23:19.49588,1.3069
24-Jan-2023 19:16:04.09615,1.3088
24-Jan-2023 19:13:38.58888,1.3042
24-Jan-2023 19:10:11.14467,1.3073
24-Jan-2023 19:04:41.65269,1.3058
24-Jan-2023 19:01:38.46202,1.3073
24-Jan-2023 18:44:44.26842,1.3043
24-Jan-2023 18:41:20.64445,1.3073
24-Jan-2023 18:36:12.43982,1.3061
24-Jan-2023 18:27:54.4201,1.3077
24-Jan-2023 18:25:51.15926,1.3031
24-Jan-2023 18:22:28.50334,1.3062
24-Jan-2023 18:17:09.37602,1.3046
24-Jan-2023 18:08:32.23608,1.3078
24-Jan-2023 18:04:00.33577,1.3001
24-Jan-2023 18:02:39.99464,1.3048
24-Jan-2023 17:57:25.67062,1.3031
24-Jan-2023 17:50:44.63809,1.3061
24-Jan-2023 17:45:43.59291,1.3
24-Jan-2023 17:42:44.55051,1.3065
24-Jan-2023 17:39:15.03217,1.3003
24-Jan-2023 17:28:33.78133,1.3048
24-Jan-2023 17:25:02.73788,1.2955
24-Jan-2023 17:23:54.48753,1.3001
24-Jan-2023 17:17:34.62534,1.3033
24-Jan-2023 17:15:20.31578,1.297
24-Jan-2023 17:13:48.55093,1.3018
24-Jan-2023 17:09:41.12819,1.3063
24-Jan-2023 17:07:17.41302,1.3017
24-Jan-2023 17:04:11.07916,1.299
24-Jan-2023 16:57:31.57571,1.302
24-Jan-2023 16:54:00.78529,1.2988
24-Jan-2023 16:47:53.18988,1.3019
24-Jan-2023 16:44:47.74907,1.2987
24-Jan-2023 16:35:32.5677,1.302
24-Jan-2023 16:28:45.97382,1.3018
24-Jan-2023 16:25:47.60045,1.2988
24-Jan-2023 16:20:32.68439,1.3048
24-Jan-2023 16:19:24.45604,1.0012
24-Jan-2023 16:16:28.25082,1.0551
24-Jan-2023 16:15:25.12781,1.3039
24-Jan-2023 16:12:45.21262,1.2977
24-Jan-2023 16:09:51.08153,1.2991
24-Jan-2023 16:04:27.34689,1.3023
24-Jan-2023 16:01:51.43497,1.2962
24-Jan-2023 16:00:47.21788,1.3027
24-Jan-2023 15:55:23.16924,1.3013
24-Jan-2023 15:51:29.94339,1.2983
24-Jan-2023 15:45:32.46861,1.3031
24-Jan-2023 15:44:24.25728,1.2969
24-Jan-2023 15:42:05.79245,1.2986
24-Jan-2023 15:37:14.28889,1.3033
24-Jan-2023 15:35:46.68431,1.2969
24-Jan-2023 15:33:27.18242,1.3017
24-Jan-2023 15:24:36.76964,1.2988
24-Jan-2023 15:18:54.50984,1.302
24-Jan-2023 15:15:32.851,1.2989
24-Jan-2023 15:13:06.13266,1.3036
24-Jan-2023 15:06:59.19427,1.2959
24-Jan-2023 15:05:10.24634,1.3021
24-Jan-2023 14:57:10.36978,1.2979
24-Jan-2023 14:50:38.79684,1.301
24-Jan-2023 14:46:56.05165,1.2979
24-Jan-2023 14:41:02.18512,1.3025
24-Jan-2023 14:39:24.4549,1.2962
24-Jan-2023 14:36:13.27672,1.2995
24-Jan-2023 14:29:13.40598,1.2993
24-Jan-2023 14:26:18.46283,1.2945
24-Jan-2023 14:24:43.76379,1.3007
24-Jan-2023 14:17:05.87563,1.2977
24-Jan-2023 14:12:50.46837,1.3009
24-Jan-2023 14:02:47.83199,1.3024
24-Jan-2023 14:00:26.43298,1.2945
24-Jan-2023 13:58:18.28581,1.2979
24-Jan-2023 13:52:12.94846,1.3013
24-Jan-2023 13:51:08.86697,1.2952
24-Jan-2023 13:49:03.8452,1.2968
