Name,\\pi3\MKP_DT_40450,
Data Type,Float 32,
Number of Values,25401,
Time,Value,Value Attributes
10/02/2023 22:04:46.66,1.1871,
10/02/2023 22:03:29.02,1.1988,
10/02/2023 22:01:58.08,1.2029,
10/02/2023 21:59:26.24,1.2437,
10/02/2023 21:58:14.91,1.2,
10/02/2023 21:56:17.76,1.1959,
10/02/2023 21:53:17.38,1.2117,
10/02/2023 21:52:10.14,1.2654,
10/02/2023 21:51:03.98,1.2126,
10/02/2023 21:45:28.11,1.2106,
10/02/2023 21:44:18.81,1.2655,
10/02/2023 21:43:11.50,1.2025,
10/02/2023 21:39:58.12,1.1978,
10/02/2023 21:37:29.29,1.1952,
10/02/2023 21:36:18.09,1.2441,
10/02/2023 21:35:10.94,1.2051,
10/02/2023 21:30:44.88,1.2014,
10/02/2023 21:29:44.79,1.1985,
10/02/2023 21:28:25.20,1.2468,
10/02/2023 21:27:21.10,1.2072,
10/02/2023 21:25:17.94,1.2014,
10/02/2023 21:24:15.84,1.2026,
10/02/2023 21:21:50.27,1.1992,
10/02/2023 21:20:30.84,1.2477,
10/02/2023 21:19:24.68,1.2038,
10/02/2023 21:17:36.83,1.202,
10/02/2023 21:14:15.11,1.2006,
10/02/2023 21:12:38.36,1.2491,
10/02/2023 21:11:33.17,1.2051,
10/02/2023 21:07:21.69,1.2029,
10/02/2023 21:06:11.34,1.1994,
10/02/2023 21:04:49.79,1.2492,
10/02/2023 21:03:44.54,1.2116,
10/02/2023 21:02:27.12,1.2053,
10/02/2023 20:58:48.87,1.2038,
10/02/2023 20:57:10.11,1.2156,
10/02/2023 20:56:08.01,1.2474,
10/02/2023 20:55:04.91,1.2064,
10/02/2023 20:51:17.81,1.2043,
10/02/2023 20:49:25.73,1.2522,
10/02/2023 20:48:04.12,1.2208,
10/02/2023 20:46:37.53,1.219,
10/02/2023 20:45:25.28,1.208,
10/02/2023 20:43:33.04,1.2043,
10/02/2023 20:41:38.87,1.2589,
10/02/2023 20:40:37.80,1.2271,
10/02/2023 20:38:32.28,1.2246,
10/02/2023 20:37:06.75,1.2085,
10/02/2023 20:35:05.37,1.2179,
10/02/2023 20:34:04.20,1.2788,
10/02/2023 20:32:26.33,1.2323,
10/02/2023 20:30:56.55,1.2299,
10/02/2023 20:27:47.04,1.2227,
10/02/2023 20:26:43.81,1.2759,
10/02/2023 20:25:42.87,1.228,
10/02/2023 20:22:56.79,1.2246,
10/02/2023 20:21:49.37,1.2123,
10/02/2023 20:20:47.31,1.2125,
10/02/2023 20:19:26.82,1.2663,
10/02/2023 20:17:59.29,1.2192,
10/02/2023 20:16:53.11,1.2465,
10/02/2023 20:15:04.87,1.2253,
10/02/2023 20:14:03.74,1.1833,
10/02/2023 20:12:47.37,1.3139,
10/02/2023 20:11:21.93,1.3185,
10/02/2023 20:07:11.52,1.2256,
10/02/2023 20:06:10.50,1.3139,
10/02/2023 20:04:05.32,1.3134,
10/02/2023 19:59:45.74,1.3151,
10/02/2023 19:58:39.50,1.3169,
10/02/2023 19:55:24.93,1.3137,
10/02/2023 19:45:59.63,1.3138,
10/02/2023 19:34:42.93,1.3126,
10/02/2023 19:24:34.77,1.3125,
10/02/2023 19:14:25.86,1.3127,
10/02/2023 18:53:46.23,1.312,
10/02/2023 18:38:18.34,1.3094,
10/02/2023 18:33:27.10,1.3112,
10/02/2023 18:28:31.46,1.3113,
10/02/2023 18:15:34.78,1.3083,
10/02/2023 17:53:09.74,1.3089,
10/02/2023 17:47:32.48,1.3084,
10/02/2023 17:42:33.84,1.3099,
10/02/2023 17:30:26.88,1.3073,
10/02/2023 17:18:24.79,1.3093,
10/02/2023 16:37:12.59,1.3095,
10/02/2023 16:21:52.49,1.3113,
10/02/2023 16:00:24.41,1.3122,
10/02/2023 15:54:02.32,1.3137,
10/02/2023 15:49:30.08,1.3126,
10/02/2023 15:42:20.99,1.3142,
10/02/2023 15:32:04.78,1.3118,
10/02/2023 14:54:54.03,1.314,
10/02/2023 14:37:21.71,1.3122,
10/02/2023 14:12:39.55,1.3114,
10/02/2023 14:05:55.92,1.3111,
10/02/2023 13:59:54.54,1.3128,
10/02/2023 13:54:16.78,1.3113,
10/02/2023 13:43:45.17,1.3128,
10/02/2023 13:21:54.30,1.312,
10/02/2023 12:48:08.85,1.3108,
10/02/2023 12:23:31.37,1.3098,
10/02/2023 12:18:06.23,1.3085,
10/02/2023 12:12:37.02,1.31,
10/02/2023 12:02:10.31,1.3082,
10/02/2023 11:27:52.98,1.309,
10/02/2023 10:57:34.79,1.3108,
10/02/2023 10:51:16.74,1.3123,
10/02/2023 10:45:25.20,1.3107,
10/02/2023 10:39:07.31,1.313,
10/02/2023 10:33:18.24,1.3115,
10/02/2023 10:26:55.21,1.3132,
10/02/2023 10:18:52.29,1.3101,
10/02/2023 10:09:43.37,1.3103,
10/02/2023 10:03:21.34,1.3134,
10/02/2023 09:34:54.86,1.312,
10/02/2023 09:29:08.70,1.312,
10/02/2023 09:22:40.45,1.3106,
10/02/2023 09:17:36.70,1.3121,
10/02/2023 09:12:07.50,1.3106,
10/02/2023 09:06:53.77,1.3122,
10/02/2023 08:56:14.82,1.3091,
10/02/2023 08:55:10.38,1.3125,
10/02/2023 08:44:25.55,1.31,
10/02/2023 08:30:13.54,1.3101,
10/02/2023 08:23:41.19,1.31,
10/02/2023 08:12:53.23,1.3116,
10/02/2023 07:54:18.82,1.3091,
10/02/2023 07:46:08.85,1.3089,
10/02/2023 07:42:00.49,1.3139,
10/02/2023 07:40:07.57,1.3092,
10/02/2023 07:35:58.96,1.3098,
10/02/2023 07:28:11.45,1.3083,
10/02/2023 07:23:10.95,1.3098,
10/02/2023 07:14:08.35,1.3079,
10/02/2023 07:03:14.22,1.3075,
10/02/2023 06:57:01.39,1.309,
10/02/2023 06:31:14.93,1.3086,
10/02/2023 06:25:00.37,1.3063,
10/02/2023 06:10:56.93,1.3077,
10/02/2023 05:14:44.56,1.308,
10/02/2023 05:08:13.47,1.3096,
10/02/2023 04:49:40.24,1.3084,
10/02/2023 04:43:37.59,1.3101,
10/02/2023 04:25:16.28,1.3088,
10/02/2023 04:15:16.43,1.3058,
10/02/2023 03:28:14.04,1.3077,
10/02/2023 03:18:27.23,1.306,
10/02/2023 02:56:21.13,1.3058,
10/02/2023 02:38:30.69,1.3043,
10/02/2023 02:30:12.55,1.3029,
10/02/2023 01:58:50.61,1.3032,
10/02/2023 01:30:44.22,1.3016,
10/02/2023 01:10:09.95,1.3048,
10/02/2023 00:34:57.16,1.3044,
10/02/2023 00:04:56.94,1.3048,
09/02/2023 23:51:45.24,1.3064,
09/02/2023 23:39:46.91,1.3098,
09/02/2023 23:38:45.65,1.3098,
09/02/2023 23:18:56.41,1.3076,
09/02/2023 23:07:44.00,1.3069,
09/02/2023 22:10:04.56,1.3087,
09/02/2023 21:39:24.17,1.3064,
09/02/2023 21:07:54.98,1.3067,
09/02/2023 20:48:30.85,1.3055,
09/02/2023 20:08:38.97,1.3061,
09/02/2023 19:50:17.49,1.3046,
09/02/2023 19:26:56.85,1.3032,
09/02/2023 19:21:31.82,1.3025,
09/02/2023 19:10:20.33,1.2997,
09/02/2023 18:59:24.83,1.2952,
09/02/2023 18:49:08.10,1.2891,
09/02/2023 18:35:56.33,1.2767,
09/02/2023 18:24:02.26,1.2752,
09/02/2023 18:21:40.78,1.2967,
09/02/2023 18:15:46.33,1.2703,
09/02/2023 18:14:43.19,1.2976,
09/02/2023 18:13:32.81,1.2707,
09/02/2023 18:12:27.70,1.2311,
09/02/2023 18:11:20.42,1.2695,
09/02/2023 18:08:47.66,1.2712,
09/02/2023 18:07:16.96,1.2605,
09/02/2023 18:05:51.36,1.2961,
09/02/2023 18:04:40.03,1.2727,
09/02/2023 18:03:08.34,1.2756,
09/02/2023 18:01:48.90,1.2682,
09/02/2023 17:59:15.07,1.2654,
09/02/2023 17:58:09.76,1.2903,
09/02/2023 17:56:22.70,1.2619,
09/02/2023 17:54:56.04,1.2557,
09/02/2023 17:53:50.80,1.2473,
09/02/2023 17:52:46.67,1.2511,
09/02/2023 17:51:46.60,1.2511,
09/02/2023 17:50:21.97,1.2781,
09/02/2023 17:49:16.69,1.2409,
09/02/2023 17:48:10.51,1.2403,
09/02/2023 17:46:47.92,1.2414,
09/02/2023 17:45:44.76,1.2507,
09/02/2023 17:44:05.97,1.2632,
09/02/2023 17:43:05.85,1.3001,
09/02/2023 17:41:19.89,1.2978,
09/02/2023 17:39:35.80,1.3044,
09/02/2023 17:38:08.21,1.3091,
09/02/2023 17:35:47.64,1.3097,
09/02/2023 17:32:29.82,1.3136,
09/02/2023 17:30:27.53,1.2795,
09/02/2023 17:29:27.37,1.3142,
09/02/2023 17:25:21.50,1.3155,
09/02/2023 17:23:58.91,1.2811,
09/02/2023 17:22:56.72,1.3164,
09/02/2023 17:12:39.05,1.3147,
09/02/2023 16:57:43.77,1.3137,
09/02/2023 16:47:27.36,1.3157,
09/02/2023 16:19:08.98,1.3164,
09/02/2023 16:09:24.16,1.3181,
09/02/2023 16:00:37.37,1.3172,
09/02/2023 15:47:26.96,1.3172,
09/02/2023 15:42:04.87,1.3186,
09/02/2023 15:38:00.34,1.0079,
09/02/2023 15:36:25.69,1.3173,
09/02/2023 15:31:45.39,1.3189,
09/02/2023 15:25:55.79,1.3159,
09/02/2023 15:22:46.27,1.3154,
09/02/2023 15:09:35.73,1.3183,
09/02/2023 15:04:11.76,1.3183,
09/02/2023 14:53:39.39,1.317,
09/02/2023 14:42:45.57,1.3185,
09/02/2023 14:06:58.91,1.3168,
09/02/2023 13:17:48.47,1.3162,
09/02/2023 13:09:29.52,1.3165,
09/02/2023 13:03:37.80,1.3151,
09/02/2023 12:58:47.78,1.3166,
09/02/2023 12:53:26.65,1.315,
09/02/2023 12:43:43.83,1.3167,
09/02/2023 12:13:14.04,1.3151,
09/02/2023 12:08:16.42,1.3166,
09/02/2023 12:03:41.33,1.3149,
09/02/2023 12:00:32.94,1.2755,
09/02/2023 11:59:29.85,1.3153,
09/02/2023 11:55:28.35,1.317,
09/02/2023 11:39:29.90,1.3157,
09/02/2023 11:33:47.46,1.3142,
09/02/2023 11:24:01.03,1.3158,
09/02/2023 11:01:10.61,1.3144,
09/02/2023 10:41:53.17,1.3135,
09/02/2023 10:31:58.32,1.3141,
09/02/2023 10:22:03.85,1.3135,
09/02/2023 10:07:40.94,1.3155,
09/02/2023 10:03:48.67,1.3171,
09/02/2023 09:57:21.54,1.3189,
09/02/2023 09:46:05.65,1.3158,
09/02/2023 09:24:49.71,1.3154,
09/02/2023 09:07:59.85,1.3144,
09/02/2023 08:34:32.89,1.3117,
09/02/2023 08:28:38.49,1.3147,
09/02/2023 08:16:29.59,1.3133,
09/02/2023 08:12:41.49,1.3149,
09/02/2023 08:07:48.32,1.3134,
09/02/2023 07:58:15.53,1.3149,
09/02/2023 07:54:35.21,1.3102,
09/02/2023 07:53:09.60,1.3149,
09/02/2023 07:47:16.04,1.3117,
09/02/2023 07:41:54.20,1.3148,
09/02/2023 07:36:05.69,1.3117,
09/02/2023 07:32:00.24,1.3137,
09/02/2023 07:26:02.75,1.3118,
09/02/2023 07:21:05.28,1.3142,
09/02/2023 07:15:08.67,1.3109,
09/02/2023 07:13:38.96,1.2903,
09/02/2023 07:12:36.79,1.2819,
09/02/2023 07:11:36.69,1.3113,
09/02/2023 07:06:15.86,1.3139,
09/02/2023 07:02:37.75,1.3093,
09/02/2023 07:00:17.86,1.3147,
09/02/2023 06:54:08.77,1.3112,
09/02/2023 06:49:24.70,1.3129,
09/02/2023 06:43:40.30,1.3127,
09/02/2023 06:37:58.27,1.3142,
09/02/2023 06:28:00.26,1.3126,
09/02/2023 05:47:22.57,1.3148,
09/02/2023 05:41:56.47,1.3163,
09/02/2023 05:32:12.44,1.3149,
09/02/2023 05:21:57.21,1.3134,
09/02/2023 04:27:41.80,1.3153,
09/02/2023 04:19:14.37,1.3139,
09/02/2023 04:10:27.54,1.3138,
09/02/2023 04:04:11.90,1.3154,
09/02/2023 03:37:38.58,1.3139,
09/02/2023 03:31:54.23,1.3124,
09/02/2023 03:26:44.59,1.314,
09/02/2023 03:16:10.42,1.3124,
09/02/2023 03:03:45.70,1.3139,
09/02/2023 02:55:07.93,1.3124,
09/02/2023 02:49:06.06,1.3142,
09/02/2023 02:24:11.24,1.3129,
09/02/2023 02:18:18.54,1.3113,
09/02/2023 02:08:15.74,1.313,
09/02/2023 01:57:26.14,1.313,
09/02/2023 01:51:51.19,1.3132,
09/02/2023 01:40:15.47,1.3117,
09/02/2023 01:34:34.33,1.3135,
09/02/2023 01:12:53.59,1.312,
09/02/2023 01:11:39.12,1.297,
09/02/2023 01:08:59.81,1.297,
09/02/2023 01:07:52.40,1.3116,
09/02/2023 01:04:57.72,1.3085,
09/02/2023 01:02:10.15,1.2989,
09/02/2023 00:57:46.56,1.3127,
09/02/2023 00:52:26.46,1.3016,
09/02/2023 00:50:15.34,1.2968,
09/02/2023 00:48:57.50,1.31,
09/02/2023 00:43:45.05,1.3138,
09/02/2023 00:42:09.88,1.2974,
09/02/2023 00:37:10.07,1.3115,
09/02/2023 00:36:09.59,1.3149,
09/02/2023 00:31:28.63,1.2997,
09/02/2023 00:30:22.15,1.0318,
09/02/2023 00:27:16.03,1.3122,
09/02/2023 00:24:39.50,1.3138,
09/02/2023 00:22:46.03,1.3025,
09/02/2023 00:19:44.87,1.2978,
09/02/2023 00:18:18.77,1.3103,
09/02/2023 00:14:08.70,1.312,
09/02/2023 00:12:50.91,1.3025,
09/02/2023 00:08:49.81,1.3073,
09/02/2023 00:03:25.23,1.3121,
09/02/2023 00:02:19.55,1.2972,
08/02/2023 23:57:11.61,1.3122,
08/02/2023 23:54:27.30,1.3141,
08/02/2023 23:52:16.45,1.3006,
08/02/2023 23:49:29.14,1.2959,
08/02/2023 23:48:19.74,1.3088,
08/02/2023 23:43:17.42,1.3126,
08/02/2023 23:41:51.49,1.2977,
08/02/2023 23:37:02.43,1.3077,
08/02/2023 23:35:23.43,1.3126,
08/02/2023 23:31:32.94,1.3031,
08/02/2023 23:28:03.62,1.2984,
08/02/2023 23:26:29.53,1.3113,
08/02/2023 23:24:19.84,1.3051,
08/02/2023 23:21:07.76,1.3003,
08/02/2023 23:19:48.13,1.3081,
08/02/2023 23:16:46.35,1.3097,
08/02/2023 23:15:46.11,1.3002,
08/02/2023 23:13:09.91,1.2969,
08/02/2023 23:11:32.96,1.3125,
08/02/2023 23:07:38.05,1.3029,
08/02/2023 23:06:03.01,1.2982,
08/02/2023 23:04:04.60,1.3111,
08/02/2023 23:02:07.21,1.3158,
08/02/2023 23:00:21.07,1.3015,
08/02/2023 22:54:18.84,1.2985,
08/02/2023 22:53:17.42,1.3135,
08/02/2023 22:48:31.27,1.3117,
08/02/2023 22:47:25.64,1.3095,
08/02/2023 22:44:56.28,1.3104,
08/02/2023 21:45:28.44,1.3118,
08/02/2023 21:26:48.86,1.3108,
08/02/2023 21:16:15.97,1.3114,
08/02/2023 21:10:18.61,1.3112,
08/02/2023 21:04:36.18,1.3129,
08/02/2023 20:49:14.89,1.3116,
08/02/2023 20:44:57.60,1.3133,
08/02/2023 20:36:24.45,1.3102,
08/02/2023 20:16:51.31,1.3123,
08/02/2023 20:10:10.25,1.3106,
08/02/2023 20:06:33.39,1.3097,
08/02/2023 20:04:03.17,1.3131,
08/02/2023 19:55:30.50,1.3116,
08/02/2023 17:50:24.68,1.313,
08/02/2023 15:59:53.39,1.3129,
08/02/2023 15:36:20.64,1.3113,
08/02/2023 15:31:39.29,1.313,
08/02/2023 15:26:03.78,1.3115,
08/02/2023 15:22:42.92,1.3118,
08/02/2023 15:11:38.92,1.3118,
08/02/2023 15:06:01.48,1.3134,
08/02/2023 14:50:30.69,1.3122,
08/02/2023 14:37:47.59,1.3106,
08/02/2023 14:34:03.15,1.3123,
08/02/2023 14:25:35.72,1.3107,
08/02/2023 14:18:16.78,1.3123,
08/02/2023 13:29:17.11,1.3109,
08/02/2023 13:26:14.63,1.3096,
08/02/2023 13:16:36.62,1.3098,
08/02/2023 13:04:47.95,1.3098,
08/02/2023 12:54:30.65,1.3113,
08/02/2023 12:46:50.36,1.3098,
08/02/2023 12:41:21.21,1.3113,
08/02/2023 12:35:04.13,1.3098,
08/02/2023 12:31:03.54,1.312,
08/02/2023 12:23:41.13,1.3104,
08/02/2023 12:08:27.56,1.3124,
08/02/2023 12:03:41.96,1.3108,
08/02/2023 11:57:44.25,1.3127,
08/02/2023 11:50:53.54,1.3111,
08/02/2023 11:45:54.62,1.3132,
08/02/2023 11:37:53.66,1.3108,
08/02/2023 10:52:13.71,1.3124,
08/02/2023 10:47:08.12,1.3125,
08/02/2023 10:40:01.07,1.3126,
08/02/2023 10:37:53.59,1.3138,
08/02/2023 10:36:40.17,1.2756,
08/02/2023 10:35:39.01,1.3113,
08/02/2023 10:34:29.73,1.2918,
08/02/2023 10:33:29.68,1.1924,
08/02/2023 10:32:15.30,1.2238,
08/02/2023 10:31:12.16,1.2234,
08/02/2023 10:30:09.92,1.2688,
08/02/2023 10:29:07.84,1.3128,
08/02/2023 10:25:10.61,1.3117,
08/02/2023 10:24:01.21,1.2696,
08/02/2023 10:23:00.09,1.279,
08/02/2023 10:21:58.92,1.3119,
08/02/2023 10:17:28.02,1.3121,
08/02/2023 10:16:18.86,1.2932,
08/02/2023 10:15:15.66,1.3106,
08/02/2023 10:13:33.89,1.3121,
08/02/2023 10:07:08.61,1.278,
08/02/2023 10:05:54.17,1.2365,
08/02/2023 10:04:50.95,1.2254,
08/02/2023 10:03:48.82,1.3081,
08/02/2023 10:02:21.10,1.3113,
08/02/2023 09:24:14.21,1.3127,
08/02/2023 08:40:01.93,1.3112,
08/02/2023 07:45:38.54,1.3051,
08/02/2023 07:32:57.21,1.3076,
08/02/2023 07:00:01.13,1.3121,
08/02/2023 06:06:07.31,1.3105,
08/02/2023 05:55:07.82,1.309,
08/02/2023 05:28:36.25,1.309,
08/02/2023 03:23:08.60,1.3073,
08/02/2023 01:28:50.98,1.3055,
08/02/2023 01:20:09.71,1.304,
08/02/2023 00:22:54.87,1.3039,
07/02/2023 23:53:50.87,1.3025,
07/02/2023 23:49:00.68,1.3026,
07/02/2023 23:15:50.19,1.3026,
07/02/2023 23:07:23.53,1.3011,
07/02/2023 21:42:14.47,1.3025,
07/02/2023 21:29:31.22,1.3023,
07/02/2023 21:14:11.47,1.3007,
07/02/2023 21:04:38.98,1.3021,
07/02/2023 19:41:11.53,1.3007,
07/02/2023 19:35:12.26,1.3006,
07/02/2023 19:30:37.91,1.3021,
07/02/2023 19:23:55.28,1.299,
07/02/2023 19:22:37.88,1.2993,
07/02/2023 19:19:24.17,1.3035,
07/02/2023 19:14:16.28,1.2973,
07/02/2023 19:12:16.91,1.2974,
07/02/2023 19:06:47.97,1.3021,
07/02/2023 19:05:25.40,1.2974,
07/02/2023 19:02:02.41,1.2979,
07/02/2023 18:58:32.35,1.3027,
07/02/2023 18:54:35.75,1.2965,
07/02/2023 18:52:21.23,1.2931,
07/02/2023 18:51:16.96,1.3008,
07/02/2023 18:43:43.63,1.2961,
07/02/2023 18:42:35.32,1.2967,
07/02/2023 18:38:11.44,1.3015,
07/02/2023 18:36:28.49,1.2969,
07/02/2023 18:32:48.46,1.2984,
07/02/2023 18:28:36.71,1.303,
07/02/2023 18:27:29.41,1.2983,
07/02/2023 18:23:14.74,1.2985,
07/02/2023 18:19:01.95,1.3032,
07/02/2023 18:14:41.06,1.2956,
07/02/2023 18:12:52.03,1.3002,
07/02/2023 18:06:36.79,1.2971,
07/02/2023 18:03:30.32,1.2967,
07/02/2023 17:59:51.19,1.3014,
07/02/2023 17:57:39.56,1.2967,
07/02/2023 17:54:13.72,1.2966,
07/02/2023 17:50:13.34,1.3012,
07/02/2023 17:48:32.33,1.2966,
07/02/2023 17:45:31.90,1.2966,
07/02/2023 17:41:40.36,1.3013,
07/02/2023 17:39:10.59,1.2967,
07/02/2023 17:35:24.38,1.2957,
07/02/2023 17:31:16.64,1.3007,
07/02/2023 17:29:32.67,1.2961,
07/02/2023 17:26:08.73,1.2947,
07/02/2023 17:24:26.81,1.3011,
07/02/2023 17:19:38.39,1.2949,
07/02/2023 17:16:59.22,1.2951,
07/02/2023 17:12:49.59,1.3,
07/02/2023 17:10:59.56,1.2953,
07/02/2023 17:07:58.20,1.2953,
07/02/2023 17:01:54.41,1.2998,
07/02/2023 17:00:30.81,1.2952,
07/02/2023 16:56:54.75,1.2947,
07/02/2023 16:51:04.17,1.2994,
07/02/2023 16:49:42.75,1.2948,
07/02/2023 16:47:11.81,1.2934,
07/02/2023 16:43:01.07,1.2997,
07/02/2023 16:39:59.56,1.2949,
07/02/2023 16:36:44.91,1.2886,
07/02/2023 16:35:42.78,1.298,
07/02/2023 16:31:13.70,1.2963,
07/02/2023 16:26:38.97,1.2973,
07/02/2023 16:23:30.50,1.299,
07/02/2023 16:19:57.68,1.2944,
07/02/2023 16:18:54.39,1.295,
07/02/2023 16:13:57.86,1.2997,
07/02/2023 16:12:15.82,1.295,
07/02/2023 16:08:18.38,1.2942,
07/02/2023 16:04:15.78,1.2988,
07/02/2023 16:01:59.24,1.2942,
07/02/2023 15:58:30.29,1.294,
07/02/2023 15:53:28.59,1.297,
07/02/2023 15:49:02.77,1.2932,
07/02/2023 15:43:50.00,1.298,
07/02/2023 15:39:15.85,1.2905,
07/02/2023 15:38:13.78,1.2968,
07/02/2023 15:33:54.12,1.2937,
07/02/2023 15:30:13.10,1.2926,
07/02/2023 15:25:18.58,1.2969,
07/02/2023 15:22:41.39,1.2922,
07/02/2023 15:20:28.89,1.2953,
07/02/2023 15:15:43.77,1.2935,
07/02/2023 15:12:27.02,1.2875,
07/02/2023 15:11:23.71,1.295,
07/02/2023 15:06:37.40,1.2934,
07/02/2023 15:02:40.96,1.2943,
07/02/2023 14:58:55.93,1.2989,
07/02/2023 14:57:16.10,1.2944,
07/02/2023 14:51:40.60,1.2981,
07/02/2023 14:43:54.78,1.292,
07/02/2023 14:42:38.43,1.2966,
07/02/2023 14:33:47.54,1.2918,
07/02/2023 14:32:44.33,1.2959,
07/02/2023 14:27:53.96,1.2926,
07/02/2023 14:23:46.19,1.2915,
07/02/2023 14:19:48.74,1.2968,
07/02/2023 14:17:26.05,1.2923,
07/02/2023 14:13:15.46,1.2945,
07/02/2023 14:05:39.59,1.2914,
07/02/2023 14:04:09.27,1.2935,
07/02/2023 13:59:01.17,1.292,
07/02/2023 13:55:00.29,1.2936,
07/02/2023 13:50:16.89,1.292,
07/02/2023 13:45:55.64,1.2936,
07/02/2023 13:41:28.75,1.2921,
07/02/2023 13:36:50.43,1.2945,
07/02/2023 13:28:14.92,1.2925,
07/02/2023 13:23:58.28,1.2969,
07/02/2023 13:21:19.37,1.2921,
07/02/2023 13:19:57.84,1.2917,
07/02/2023 13:01:55.46,1.2936,
07/02/2023 12:56:50.78,1.2934,
07/02/2023 11:51:27.48,1.2928,
07/02/2023 11:28:03.86,1.2913,
07/02/2023 11:01:43.83,1.2822,
07/02/2023 10:20:21.55,1.253,
07/02/2023 10:10:27.50,1.2606,
07/02/2023 10:08:16.08,1.2565,
07/02/2023 10:04:06.56,1.2731,
07/02/2023 09:46:10.70,1.3022,
07/02/2023 09:40:07.28,1.2444,
07/02/2023 09:39:06.20,1.1971,
07/02/2023 09:36:38.45,1.1971,
07/02/2023 09:35:35.35,1.202,
07/02/2023 09:34:34.29,1.1991,
07/02/2023 09:32:01.46,1.2037,
07/02/2023 09:31:01.38,1.1964,
07/02/2023 09:30:00.31,1.2002,
07/02/2023 09:29:00.10,1.2983,
07/02/2023 09:23:25.14,1.2986,
07/02/2023 08:05:14.90,1.2967,
07/02/2023 08:03:36.04,1.3198,
07/02/2023 08:01:29.17,1.3193,
07/02/2023 07:59:35.07,1.3028,
07/02/2023 07:58:35.00,1.2979,
07/02/2023 06:40:43.04,1.2969,
07/02/2023 05:38:03.36,1.2968,
07/02/2023 05:28:43.67,1.2998,
07/02/2023 05:27:18.17,1.0366,
07/02/2023 05:23:35.08,1.2971,
07/02/2023 05:14:52.69,1.294,
07/02/2023 05:08:05.06,1.2971,
07/02/2023 05:03:41.59,1.2925,
07/02/2023 04:51:47.28,1.2957,
07/02/2023 03:19:52.13,1.2934,
07/02/2023 01:37:02.54,1.2955,
07/02/2023 01:14:05.09,1.2973,
06/02/2023 23:14:34.67,1.2957,
06/02/2023 22:52:12.55,1.2971,
06/02/2023 22:41:11.47,1.2957,
06/02/2023 21:30:45.72,1.2971,
06/02/2023 20:04:09.27,1.2985,
06/02/2023 19:01:48.28,1.2986,
06/02/2023 17:44:22.18,1.297,
06/02/2023 16:23:18.48,1.2955,
06/02/2023 15:52:10.77,1.2927,
06/02/2023 15:09:51.80,1.2936,
06/02/2023 14:11:58.61,1.295,
06/02/2023 13:52:48.53,1.2951,
06/02/2023 13:27:23.72,1.2951,
06/02/2023 12:04:49.63,1.295,
06/02/2023 10:04:15.35,1.2905,
06/02/2023 09:40:34.84,1.2949,
06/02/2023 09:13:30.05,1.2974,
06/02/2023 08:02:58.40,1.2995,
06/02/2023 07:38:32.03,1.298,
06/02/2023 07:32:52.71,1.2995,
06/02/2023 06:55:10.55,1.2979,
06/02/2023 06:21:53.97,1.2964,
06/02/2023 06:11:56.67,1.2949,
06/02/2023 04:46:50.38,1.2955,
06/02/2023 04:34:24.57,1.297,
06/02/2023 04:14:02.27,1.297,
06/02/2023 03:24:42.22,1.297,
06/02/2023 02:33:06.54,1.2956,
06/02/2023 02:09:55.18,1.2926,
06/02/2023 01:46:39.18,1.2926,
06/02/2023 01:06:12.19,1.2908,
05/02/2023 23:51:18.36,1.2947,
05/02/2023 23:17:33.23,1.2963,
05/02/2023 23:12:29.92,1.2947,
05/02/2023 22:55:21.33,1.2965,
05/02/2023 22:33:39.36,1.2993,
05/02/2023 22:00:27.25,1.2995,
05/02/2023 20:22:29.44,1.3009,
05/02/2023 19:18:01.43,1.2999,
05/02/2023 19:08:47.50,1.2985,
05/02/2023 19:03:26.17,1.3,
05/02/2023 18:27:30.00,1.2985,
05/02/2023 18:16:22.77,1.2985,
05/02/2023 18:07:08.70,1.3016,
05/02/2023 18:06:06.58,1.2968,
05/02/2023 18:02:51.93,1.0462,
05/02/2023 18:01:16.08,1.3028,
05/02/2023 17:53:24.29,1.2977,
05/02/2023 17:48:30.64,1.3007,
05/02/2023 17:06:29.88,1.2993,
05/02/2023 16:56:27.29,1.2981,
05/02/2023 16:50:40.20,1.2979,
05/02/2023 16:36:26.08,1.301,
05/02/2023 16:32:07.14,1.2996,
05/02/2023 15:35:49.67,1.2977,
05/02/2023 15:28:43.01,1.2985,
05/02/2023 15:16:55.96,1.297,
05/02/2023 15:10:52.42,1.2985,
05/02/2023 14:59:44.03,1.2971,
05/02/2023 14:41:05.33,1.297,
05/02/2023 14:36:24.05,1.2986,
05/02/2023 14:26:39.10,1.3002,
05/02/2023 14:13:36.09,1.2986,
05/02/2023 13:41:05.53,1.2971,
05/02/2023 13:11:25.93,1.2987,
05/02/2023 12:42:36.62,1.2973,
05/02/2023 12:32:31.49,1.3004,
05/02/2023 12:31:15.05,1.0138,
05/02/2023 12:29:39.10,1.2954,
05/02/2023 12:20:17.40,1.2984,
05/02/2023 12:03:54.87,1.2984,
05/02/2023 11:43:56.36,1.2953,
05/02/2023 11:23:49.78,1.2951,
05/02/2023 11:14:26.45,1.2974,
05/02/2023 10:11:38.78,1.295,
05/02/2023 09:29:45.60,1.2922,
05/02/2023 09:26:07.65,1.2859,
05/02/2023 09:23:29.76,1.0554,
05/02/2023 09:16:45.39,1.2969,
05/02/2023 08:19:50.28,1.2953,
05/02/2023 08:14:46.90,1.2937,
